num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, 
40, 294202, 230544, 229456, 227276, 233272, 231579, 232743, 232324, 235678, 233578, 
41, 216712, 223925, 221980, 225291, 227597, 235921, 235946, 235763, 248651, 259425, 
42, 384989, 281024, 246250, 219361, 236013, 231993, 245533, 245052, 255351, 257750, 
43, 186927, 185696, 185173, 186750, 187490, 187785, 182964, 179827, 181294, 183944, 
44, 339589, 177762, 180838, 178848, 180764, 182075, 172875, 172513, 183130, 177893, 
45, 295928, 261027, 257815, 254792, 255190, 255424, 254956, 256051, 259203, 255090, 
46, 345718, 242753, 217247, 177100, 180122, 183295, 183983, 184000, 183925, 232375, 
47, 350136, 179691, 182820, 182289, 182722, 183328, 183467, 183536, 183447, 183300, 
48, 356579, 304628, 265223, 250571, 237984, 238143, 238102, 237600, 238729, 236471, 
49, 274039, 332991, 220461, 183582, 182663, 180438, 187618, 187324, 187117, 187102, 
50, 253799, 249394, 249628, 249078, 185000, 177173, 175427, 175502, 174523, 174255, 
51, 252424, 234425, 238129, 232026, 231592, 231274, 225207, 224019, 224696, 223929, 
52, 213978, 253343, 255698, 255826, 254272, 249732, 243043, 238902, 178723, 179000, 
53, 269237, 270504, 270701, 264397, 261658, 261569, 261439, 261777, 261376, 261172, 
54, 280921, 215358, 179899, 183600, 183600, 183111, 182554, 182690, 184095, 183784, 
55, 333523, 266854, 261650, 261825, 260615, 262544, 262954, 263625, 265135, 261378, 
56, 250203, 180168, 180076, 179295, 179781, 179536, 179225, 178163, 179200, 180006, 
57, 282832, 275077, 271952, 269525, 233918, 180664, 180103, 180456, 180393, 180558, 
58, 252755, 246799, 248371, 248963, 254713, 254869, 255130, 254599, 253100, 253919, 
59, 319637, 277508, 235520, 234965, 233298, 233416, 235399, 233979, 233623, 239409, 
60, 277429, 255114, 256730, 247103, 245151, 245628, 244603, 216095, 179484, 179619, 
61, 281342, 269036, 269116, 267943, 235307, 227850, 231809, 232691, 232009, 232342, 
62, 275469, 182038, 170503, 176297, 175892, 177683, 173475, 171833, 175367, 176278, 
63, 288478, 248269, 245764, 245967, 244207, 244084, 244166, 244958, 244071, 244896, 
64, 378324, 284263, 270303, 257162, 252149, 176089, 172200, 177240, 174224, 171550, 
