num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, value11, value12, value13, value14, value15, value16, value17, value18, value19, value20, value21, value22, value23, value24, value25, value26, value27, value28, value29, value30, value31, value32, value33, value34, value35, value36, value37, value38, value39, value40, value41, value42, value43, value44, value45, value46, value47, value48, value49, value50, value51, value52, value53, value54, value55, value56, value57, value58, value59, value60, value61, value62, value63, value64, value65, value66, value67, value68, value69, value70, value71, value72, value73, value74, value75, value76, value77, value78, value79, value80, value81, value82, value83, value84, value85, value86, value87, value88, value89, value90, value91, value92, value93, value94, value95, value96, value97, value98, value99, value100, 
34, 82175, 78325, 71850, 68775, 66625, 68325, 71825, 76375, 78357, 74152, 72141, 73576, 73395, 72263, 73591, 71800, 72902, 71748, 71425, 71450, 71700, 73625, 71800, 71625, 72125, 72750, 71876, 73499, 73800, 74175, 73915, 73985, 73203, 72072, 71850, 73375, 73875, 72100, 72275, 72575, 71375, 71175, 69457, 71068, 70250, 64875, 65143, 68514, 70693, 71500, 71450, 72075, 72725, 74275, 76300, 76925, 78400, 76350, 75611, 75989, 75575, 73962, 72463, 73025, 74000, 74300, 73825, 75950, 75776, 76145, 75629, 76125, 74400, 75850, 74175, 71450, 76375, 75525, 75400, 71689, 68611, 68550, 73775, 76450, 76225, 75608, 74569, 74748, 74494, 76081, 76225, 76475, 74275, 73325, 72300, 73500, 73925, 73900, 72925, 73675, 
35, 61050, 56625, 55675, 55275, 55300, 55525, 57300, 57450, 56642, 56558, 55450, 56898, 55652, 56400, 56225, 55750, 56800, 60700, 61418, 62132, 60800, 61925, 60875, 60700, 63225, 62400, 61675, 62200, 62700, 62119, 61407, 62499, 60975, 61475, 61725, 62025, 61200, 60900, 61950, 60900, 60700, 60950, 59042, 58072, 56064, 57047, 56500, 56675, 57450, 57675, 57879, 57596, 57750, 57725, 57750, 57750, 62725, 62075, 62634, 62416, 62600, 62875, 63000, 62900, 62975, 63250, 62750, 63000, 63100, 62850, 62157, 61818, 62600, 62733, 62882, 62254, 61406, 62925, 61725, 63775, 63625, 64048, 64427, 63550, 65225, 65600, 65450, 63375, 63325, 62950, 62750, 62825, 61925, 64300, 62800, 62950, 63144, 63031, 63100, 62975, 
36, 65175, 64525, 58900, 57250, 57375, 58525, 57550, 58775, 58746, 60029, 60226, 62774, 61050, 61600, 59500, 59375, 58914, 58309, 59877, 61097, 61953, 61830, 61165, 60080, 59675, 59575, 59450, 59600, 59550, 59378, 59322, 59450, 58975, 59375, 59750, 61775, 62150, 61925, 62300, 62350, 62100, 61675, 61875, 62350, 62100, 59575, 59600, 59849, 59102, 61165, 60309, 61875, 62375, 62769, 62435, 67403, 63168, 62825, 66778, 64922, 64600, 62525, 62300, 62706, 63544, 62500, 62620, 61830, 61261, 59677, 60137, 62325, 66801, 67056, 66268, 67325, 67950, 69498, 68302, 68525, 67212, 67538, 66832, 66925, 65245, 66193, 67080, 66200, 66725, 65644, 64481, 64825, 64800, 65649, 68201, 68300, 67790, 67085, 67900, 69925, 
37, 57125, 58909, 56891, 57600, 53620, 55305, 56615, 57035, 57925, 58050, 58350, 58425, 58375, 57975, 56837, 57313, 58125, 63625, 64125, 65400, 65425, 66764, 66211, 66600, 66475, 64870, 65305, 64300, 66025, 64050, 63775, 64300, 63596, 61979, 64273, 63308, 64155, 65339, 63950, 64025, 65601, 66799, 67175, 66425, 64125, 63925, 64532, 64677, 62216, 63325, 61575, 63625, 63664, 64136, 63775, 63675, 63825, 63850, 65175, 63378, 63647, 64419, 63231, 63325, 63650, 63725, 63892, 65104, 65029, 64150, 66000, 65375, 65996, 64941, 62513, 63750, 63225, 64150, 64925, 65425, 63800, 64425, 65975, 63750, 64325, 66350, 64275, 66375, 66050, 63825, 63850, 64275, 66300, 66625, 66650, 67000, 65975, 64025, 65218, 65457, 
38, 66150, 62050, 59975, 58600, 59050, 59500, 60875, 61825, 62300, 63475, 62200, 60250, 59600, 59850, 60100, 62025, 63025, 65175, 65400, 65850, 65250, 63500, 63903, 63422, 61550, 62625, 64125, 63073, 63727, 63725, 62200, 62942, 64108, 64975, 64170, 64855, 64850, 63594, 62506, 62400, 62250, 61420, 61780, 64516, 63834, 64875, 62850, 63460, 64540, 63200, 65050, 65175, 65875, 65479, 65896, 62600, 61500, 61125, 61138, 61789, 67673, 62525, 62271, 63429, 63250, 64525, 63950, 65500, 65000, 63800, 65901, 64624, 63300, 63260, 62447, 62893, 63700, 63475, 63271, 62179, 62000, 57178, 57953, 58644, 57050, 62875, 64800, 63900, 64398, 63152, 62750, 62800, 62650, 62625, 62235, 60890, 62425, 63825, 64202, 63356, 
39, 73925, 70200, 69575, 64450, 55875, 55725, 56123, 66402, 68675, 68025, 65620, 66305, 64700, 64393, 64432, 67025, 67850, 69625, 69191, 68609, 68875, 68175, 67475, 67875, 69400, 67450, 66563, 66027, 66760, 67180, 67270, 67244, 67531, 67275, 69182, 68293, 69775, 69625, 68150, 69575, 68941, 69647, 69737, 69400, 68146, 70850, 71329, 70800, 70025, 68000, 69300, 67725, 67650, 68684, 68366, 70100, 70475, 70125, 70884, 72366, 70750, 72650, 73225, 72827, 70773, 72850, 72950, 73050, 72900, 73110, 70915, 72725, 72975, 73075, 73375, 72875, 72650, 71150, 69897, 70353, 70225, 71134, 72768, 72598, 73075, 72700, 71352, 69398, 64050, 64275, 64361, 64414, 64450, 64500, 64600, 64525, 64225, 64175, 63950, 62875, 
40, 73917, 69958, 65800, 63700, 64202, 64148, 60725, 62375, 60425, 61839, 61086, 62950, 62625, 61134, 62775, 63297, 63770, 64175, 63674, 65305, 63420, 63100, 62800, 62650, 60975, 62575, 62650, 61641, 62759, 64350, 63775, 65302, 71848, 69720, 70769, 69861, 68550, 66900, 68476, 68799, 68925, 68950, 63275, 63150, 63866, 64649, 63235, 63150, 63140, 63035, 62725, 62094, 61706, 62675, 62375, 61925, 63137, 62090, 62598, 64720, 63755, 64253, 65022, 65650, 63525, 64968, 63932, 65525, 63350, 70612, 70513, 71625, 70890, 70110, 69325, 69175, 69050, 69125, 70988, 69437, 68900, 69225, 69450, 68925, 68800, 68975, 68975, 69125, 63100, 63551, 64674, 63790, 65985, 65525, 65060, 64190, 65908, 65637, 65830, 63950, 
41, 71224, 64551, 64416, 63110, 61699, 62350, 62025, 63271, 62604, 64057, 61993, 62843, 65707, 64875, 65050, 64750, 64746, 64454, 64675, 64908, 65592, 65200, 63977, 63223, 64275, 64525, 64776, 64449, 64050, 64600, 64900, 64975, 65892, 65833, 65275, 66750, 65426, 66027, 65317, 64355, 63125, 64249, 64689, 64987, 64075, 65314, 66011, 65300, 66750, 65801, 66349, 70650, 70950, 70775, 70850, 70875, 67475, 67525, 68805, 69970, 69875, 68275, 68275, 69059, 69116, 70100, 68025, 72969, 72870, 72512, 72876, 74348, 73447, 72853, 72425, 72913, 72812, 73065, 73110, 73725, 73825, 73750, 73825, 74000, 73625, 73775, 73885, 73965, 74425, 74525, 69087, 67088, 66775, 66750, 66875, 65275, 66950, 66125, 66425, 67550, 
42, 69625, 68825, 67425, 68500, 67200, 68300, 66600, 66075, 66100, 67565, 68935, 68376, 69199, 70953, 69947, 69700, 69475, 69250, 71900, 70075, 70750, 70675, 70534, 71216, 69750, 70625, 70600, 69789, 71433, 70028, 69525, 70675, 70600, 70125, 69925, 71050, 72450, 72474, 70751, 70895, 69472, 69847, 69761, 69525, 70250, 69550, 70426, 70799, 69750, 69200, 68050, 70200, 69550, 69050, 69650, 69225, 70925, 71891, 72084, 72475, 70525, 70800, 70050, 69550, 69100, 61126, 61849, 62075, 61000, 63750, 71184, 70085, 69556, 69500, 69150, 70210, 71690, 71900, 66550, 65450, 63125, 62724, 68371, 70505, 72025, 71200, 71225, 72409, 71841, 70500, 72150, 71375, 70617, 71733, 71610, 65840, 67500, 72425, 71875, 72425, 
43, 70425, 68825, 70300, 68300, 68800, 69225, 68500, 70125, 68150, 68524, 70176, 69899, 68451, 68200, 68317, 69708, 68026, 68174, 69601, 68815, 70159, 68500, 68800, 69750, 68225, 70200, 68275, 69244, 68781, 67925, 67900, 67550, 67500, 67950, 67825, 67850, 67975, 68002, 69598, 68450, 68000, 67425, 65100, 63725, 62086, 63639, 62125, 67825, 69850, 68625, 70500, 67075, 65450, 67550, 68150, 67550, 67200, 67588, 67984, 67953, 67975, 67550, 62975, 62525, 61675, 61425, 61744, 62231, 62121, 61604, 61325, 61250, 61450, 61675, 61750, 62025, 62070, 61880, 61575, 65950, 66250, 67754, 69009, 67987, 68925, 68125, 67893, 67757, 67850, 67900, 68825, 69150, 68040, 70435, 67845, 65578, 67327, 67776, 67624, 68425, 
44, 66050, 65725, 66000, 60500, 60444, 57500, 57571, 64735, 66274, 65976, 68475, 66725, 69075, 69125, 69125, 69400, 69525, 65975, 63250, 62550, 62450, 62575, 63125, 64950, 63525, 64750, 63675, 64125, 64125, 62800, 62900, 62750, 62700, 62675, 62700, 62675, 62720, 62705, 62875, 65400, 63425, 64383, 63942, 63100, 65076, 63299, 63450, 65400, 65750, 65875, 66050, 66025, 66050, 65850, 65950, 65925, 63575, 65175, 63325, 65075, 63475, 64353, 64497, 65075, 63612, 63478, 64735, 63275, 65200, 63125, 63075, 62925, 64550, 63575, 62850, 64141, 64309, 62900, 62700, 62575, 62625, 62475, 62150, 62451, 62974, 63100, 62900, 62337, 61860, 61528, 62500, 62478, 62472, 62600, 62500, 62325, 62018, 62257, 62700, 61850, 
45, 73712, 64525, 64375, 64000, 63800, 62675, 62675, 63150, 62300, 63671, 64229, 65945, 65380, 63982, 62693, 62650, 63659, 63233, 62133, 63625, 63875, 63788, 64287, 62642, 63233, 64025, 64000, 64000, 64050, 64050, 63925, 64150, 63850, 63371, 64379, 64750, 64500, 64100, 64275, 63411, 61664, 63550, 63902, 63663, 62474, 63311, 63774, 62339, 63112, 63764, 62736, 62743, 63557, 62700, 62425, 62350, 62625, 63722, 62653, 64060, 65290, 62975, 64676, 63624, 64089, 64947, 63558, 65256, 64225, 64125, 64350, 64665, 66435, 64750, 64225, 64058, 64167, 64820, 66255, 64725, 65178, 65922, 64500, 65700, 65028, 63900, 64486, 64311, 64521, 64729, 66032, 65218, 64650, 65150, 64378, 65347, 64537, 64413, 64553, 63472, 
46, 73050, 67975, 63998, 64327, 65050, 65369, 65610, 65696, 65550, 65641, 66034, 67586, 66664, 66050, 67825, 66628, 68822, 68825, 68725, 67042, 67633, 66225, 67541, 66309, 66025, 67000, 66525, 64048, 64607, 64970, 65050, 64850, 63850, 65000, 62874, 64926, 65364, 65586, 64999, 63426, 64658, 62917, 64700, 64522, 64283, 65095, 65600, 65350, 64075, 63800, 64775, 62650, 63475, 64000, 64433, 64742, 64275, 65500, 65464, 65411, 65375, 65100, 64775, 65600, 65797, 65278, 65650, 65750, 64118, 64694, 64213, 64925, 64475, 64875, 64233, 64192, 64950, 64925, 65850, 65525, 64464, 63836, 64178, 65311, 65461, 65278, 65322, 64500, 65000, 65225, 64650, 64582, 64518, 65050, 64600, 64473, 64627, 65200, 65700, 65750, 
47, 70024, 68913, 68888, 66745, 64480, 66175, 63807, 65206, 64937, 63950, 66117, 64208, 67200, 68432, 68493, 69567, 70783, 69847, 68728, 69900, 68058, 69917, 69775, 68225, 71033, 72142, 70900, 71150, 70375, 68044, 67595, 67711, 67375, 67325, 66975, 66975, 66975, 66925, 67000, 67003, 66972, 69645, 67630, 67075, 67365, 66985, 66962, 66838, 66725, 67576, 69499, 67625, 70200, 69678, 69233, 69514, 70185, 64784, 62381, 63125, 63150, 63775, 67550, 68620, 68030, 67275, 63066, 60809, 62800, 61726, 62099, 63025, 61332, 62093, 61273, 65402, 66652, 64648, 63966, 68018, 67237, 65129, 66800, 67000, 67596, 69029, 67175, 68807, 69318, 70200, 70350, 70800, 70514, 70761, 71993, 73264, 73343, 73900, 72407, 68668, 
48, 71950, 71318, 69457, 61475, 57625, 68275, 68175, 68750, 71067, 68983, 68400, 68842, 71233, 68950, 70850, 69325, 71482, 71943, 72750, 74926, 72449, 71925, 72075, 71425, 69375, 71900, 71775, 72175, 75092, 72233, 71975, 71950, 70363, 69837, 68375, 68850, 68525, 69509, 70466, 68575, 68600, 68425, 68725, 70253, 68787, 69110, 69096, 71654, 71575, 68950, 71350, 69344, 71781, 71250, 68975, 71425, 68650, 71200, 71116, 73209, 71836, 72264, 70350, 71000, 71446, 70463, 69841, 69003, 71122, 71900, 71916, 69234, 71775, 71425, 68550, 67464, 66611, 68350, 67900, 68300, 68400, 68725, 68650, 68500, 68298, 64977, 64450, 64250, 63777, 63365, 64409, 66708, 66075, 61116, 61000, 61025, 72050, 72100, 72000, 72150, 
49, 66745, 69980, 65425, 62925, 62725, 63500, 64250, 62675, 65975, 66075, 66000, 63525, 65852, 66148, 66200, 65925, 66225, 66300, 66125, 66183, 66426, 66241, 66071, 65954, 66100, 66175, 66150, 66025, 66225, 66275, 66201, 68499, 66775, 66350, 66300, 66200, 66375, 66350, 68725, 66575, 66275, 66000, 65975, 65528, 64093, 65929, 66359, 68666, 66425, 66550, 66575, 68575, 66525, 66600, 66642, 67472, 64686, 65650, 65850, 63775, 65375, 65825, 65700, 64450, 64800, 65850, 66800, 69050, 66475, 66250, 66375, 66250, 66325, 68284, 66441, 65732, 66185, 66146, 66662, 65417, 65071, 65404, 67597, 67411, 66725, 66657, 66911, 65305, 66075, 66002, 66100, 66050, 65875, 66050, 66025, 65975, 66050, 66175, 66200, 66575, 
50, 67925, 67994, 68081, 66425, 60275, 58900, 56600, 56900, 68725, 69750, 70750, 70675, 68628, 70563, 68159, 70625, 69600, 69725, 70825, 71100, 68425, 70600, 68214, 70286, 68050, 67575, 67625, 67895, 67055, 67250, 67400, 67800, 69128, 69522, 70550, 68350, 70552, 68112, 69950, 68861, 70650, 69500, 69700, 70350, 68400, 69242, 69583, 70725, 69700, 69600, 70625, 68350, 70625, 69500, 69650, 70850, 69593, 69607, 69771, 69442, 70787, 70625, 68200, 70400, 67925, 68974, 69601, 68150, 70600, 68225, 70450, 68350, 70500, 68772, 70078, 69770, 69130, 70225, 68650, 70100, 68475, 67925, 69748, 68602, 68050, 70225, 68200, 70575, 68573, 70327, 69345, 69655, 69225, 69400, 68025, 69813, 68254, 67958, 69235, 69865, 
51, 71120, 71597, 65781, 67247, 66030, 66950, 66095, 66105, 66850, 66498, 65652, 64875, 61275, 65075, 66100, 63625, 65050, 65200, 65050, 65697, 65085, 65943, 65864, 68211, 69075, 69740, 69275, 68910, 69000, 69025, 68800, 68751, 68119, 68229, 68601, 68925, 69575, 69226, 68499, 69875, 70625, 69000, 69594, 69756, 70550, 69325, 68800, 69027, 69598, 69500, 69150, 70375, 68659, 69066, 69427, 70548, 71025, 70650, 70619, 70406, 70950, 69800, 70075, 70775, 69800, 69627, 70573, 69225, 69001, 69552, 69672, 69699, 69501, 69025, 69200, 69025, 68900, 69225, 69325, 69500, 70075, 69200, 69225, 69103, 68865, 68958, 69199, 70000, 71025, 69575, 68600, 68475, 68650, 67382, 66343, 65600, 63675, 63900, 64150, 64400, 
52, 70025, 68250, 67182, 63218, 62650, 64626, 64024, 63222, 63458, 64145, 63125, 65420, 63896, 65584, 65700, 65091, 66084, 66300, 66700, 67375, 66545, 66655, 66650, 66325, 71356, 70519, 71275, 69125, 69321, 69679, 69700, 64250, 64003, 63322, 65300, 63725, 65425, 64321, 64679, 65402, 64142, 70806, 71875, 70575, 70725, 71725, 71750, 70775, 71076, 72498, 70901, 70575, 65582, 64693, 72600, 77350, 76175, 76375, 77225, 70950, 70556, 71219, 71727, 70948, 70650, 72528, 71597, 71550, 72053, 69822, 69237, 67363, 70600, 70775, 71825, 72175, 71411, 72764, 72062, 72583, 71905, 71675, 71650, 73450, 73950, 74125, 74050, 74125, 74000, 73925, 72526, 72975, 73424, 70225, 67252, 66573, 65125, 66275, 66175, 66723, 
53, 71800, 76025, 78025, 67575, 65884, 66717, 64849, 61449, 60226, 63150, 63250, 61325, 62770, 64055, 66700, 65558, 65492, 64300, 66500, 64750, 66475, 64350, 64025, 64223, 63861, 63794, 63423, 64689, 64810, 63450, 63368, 62082, 64313, 62240, 64422, 65050, 64100, 64125, 63302, 63598, 63875, 67525, 67575, 67525, 67475, 67625, 67525, 67825, 67813, 67487, 67450, 69153, 68947, 67800, 67750, 67925, 67775, 68100, 67837, 66338, 67200, 67825, 67850, 69425, 69175, 68250, 69275, 69250, 68175, 69150, 69200, 68450, 70700, 69900, 69875, 71275, 69575, 65200, 64006, 63994, 64482, 65793, 64100, 63900, 63875, 64576, 64552, 64122, 63139, 64061, 64200, 64050, 64539, 66111, 67625, 69392, 70008, 69725, 68663, 64687, 
54, 75526, 77924, 77100, 76675, 75275, 75450, 76400, 74728, 71423, 73121, 73602, 73926, 74350, 73750, 76026, 73449, 73200, 76525, 76750, 77400, 72625, 69743, 67797, 64885, 67795, 69305, 69450, 70293, 71507, 69700, 71975, 69725, 72325, 71972, 71190, 73391, 71592, 72405, 72300, 69750, 72150, 65600, 68375, 71442, 70623, 72898, 72887, 73400, 73938, 73162, 72824, 71051, 72350, 71373, 72877, 72825, 72348, 73277, 71700, 72800, 72400, 71326, 70599, 71800, 70175, 72200, 69650, 69373, 69877, 71425, 72450, 72450, 69575, 67875, 64285, 65167, 65173, 65425, 66150, 65846, 65729, 65325, 65150, 66353, 65997, 65300, 65371, 66525, 64338, 63591, 64300, 64525, 71370, 70580, 69675, 71700, 69800, 71423, 69852, 70822, 
55, 70350, 62050, 61525, 61575, 61600, 60400, 61433, 64742, 65591, 65509, 64375, 64350, 65750, 65750, 64652, 63448, 65650, 64995, 64980, 66528, 67144, 65713, 65546, 65244, 64500, 65707, 65808, 66996, 68367, 66296, 66276, 65800, 65975, 65800, 65975, 64884, 65216, 66175, 67341, 66484, 66250, 66250, 66327, 66198, 66200, 65825, 66392, 67959, 64987, 64087, 63500, 64150, 64770, 64712, 64493, 65475, 64275, 65975, 64050, 65600, 66000, 66200, 65627, 66698, 66725, 68774, 66804, 69122, 67025, 68284, 67316, 68113, 68412, 69775, 69875, 69625, 69901, 68837, 68312, 68400, 68025, 69500, 67928, 68647, 69777, 69723, 69561, 70155, 69412, 71172, 70266, 70059, 70475, 70575, 70575, 72100, 72200, 73625, 70175, 69708, 
56, 75600, 76300, 74425, 68323, 67133, 67244, 67688, 65962, 59500, 71075, 74775, 72575, 74775, 75125, 72550, 75550, 75700, 75400, 75450, 75600, 75825, 76913, 77537, 75300, 74883, 75142, 73950, 71050, 71225, 72886, 74383, 74981, 73925, 73850, 75275, 75600, 75200, 75400, 72025, 74950, 72375, 74850, 72084, 74841, 72350, 74950, 75125, 73192, 74133, 72276, 74524, 72175, 74775, 72325, 75300, 75975, 74950, 71175, 69077, 69598, 70125, 69225, 71000, 69275, 69075, 68370, 65238, 63892, 65672, 64928, 65627, 63815, 62958, 66385, 68365, 67450, 67550, 68390, 68710, 67900, 67875, 70550, 68025, 70625, 68300, 70525, 67900, 69883, 68392, 69250, 69125, 67661, 68472, 68392, 68200, 67700, 67525, 70575, 68225, 70375, 
57, 72275, 72525, 73450, 77475, 76300, 68875, 67950, 68175, 67642, 69133, 69250, 71875, 70450, 71302, 71798, 70875, 73366, 73552, 72657, 71551, 73849, 69788, 71937, 68850, 70403, 69572, 68675, 68400, 63875, 64025, 64150, 68839, 72361, 69425, 72075, 70470, 70755, 70175, 70550, 69075, 71575, 68975, 69000, 71162, 69663, 72150, 72450, 71310, 69690, 68500, 67685, 69090, 68700, 68925, 70633, 69967, 69117, 71380, 69378, 71775, 69425, 70371, 70379, 69050, 71451, 69160, 69814, 69165, 70735, 69803, 70197, 68875, 70300, 70775, 70250, 70550, 69325, 69675, 70550, 68825, 69139, 69361, 70672, 70253, 70700, 68875, 68950, 70441, 69884, 70175, 70625, 70325, 70750, 69225, 69750, 70475, 69275, 69675, 68450, 68753, 
58, 67801, 66224, 68825, 65875, 64164, 62411, 60950, 59975, 57225, 56975, 60125, 60500, 59704, 58796, 60600, 60825, 60450, 60975, 60473, 57902, 60825, 61950, 61122, 60235, 61939, 62207, 61077, 61095, 60925, 65000, 64491, 64951, 64001, 65782, 67075, 65475, 65600, 66421, 67829, 65225, 65452, 65948, 65450, 65300, 65125, 65150, 64594, 63176, 63505, 64900, 62975, 64178, 65448, 67495, 65879, 65900, 65700, 68100, 62953, 64347, 64725, 62958, 63492, 64700, 65075, 62484, 64366, 64625, 64975, 65160, 62365, 64700, 63709, 62337, 63801, 62928, 64950, 64600, 61725, 64475, 61975, 64625, 64800, 61975, 65000, 65375, 67352, 66348, 65425, 65125, 61950, 64417, 62739, 64219, 64950, 64675, 63701, 63274, 64850, 65100, 
59, 68033, 69317, 66311, 66339, 67075, 67000, 58400, 59050, 58100, 58125, 64212, 64211, 65652, 64224, 64276, 64425, 63775, 65775, 63310, 65965, 62200, 59563, 58887, 58225, 57850, 58693, 60007, 62351, 66374, 66125, 65925, 65696, 63902, 66277, 66246, 66354, 65950, 64886, 63589, 65600, 63929, 65196, 65775, 64118, 64782, 65950, 65825, 63350, 65850, 70925, 71000, 72300, 72550, 71450, 71375, 74275, 71182, 71218, 72098, 72827, 71450, 71425, 65600, 58450, 61175, 60676, 59299, 65300, 63175, 66125, 68400, 69025, 66225, 65675, 64575, 64300, 65600, 63100, 65850, 66000, 66100, 65734, 67016, 67651, 69399, 66850, 66752, 68073, 72800, 70950, 70650, 70675, 70875, 70500, 69200, 71200, 72085, 71415, 71225, 72450, 
60, 71900, 71481, 63294, 59250, 59925, 60775, 59050, 59125, 65407, 59844, 67499, 69825, 69800, 69417, 70058, 69300, 69800, 66560, 64415, 63475, 66525, 64100, 66525, 65095, 65705, 67050, 67525, 69059, 74791, 72178, 71822, 70292, 70108, 71318, 70075, 70207, 71511, 71639, 71950, 71925, 71927, 72048, 72225, 72400, 72000, 67940, 67035, 67350, 72425, 73025, 74800, 72550, 73605, 73027, 71494, 71924, 73675, 72475, 72700, 75375, 72675, 72425, 71574, 71501, 71825, 70521, 69379, 68275, 71000, 68425, 71311, 71400, 68864, 71725, 71425, 70871, 72554, 72675, 72525, 73208, 74065, 72327, 72398, 72252, 72400, 73682, 70638, 71580, 71925, 72000, 71850, 72025, 72050, 72250, 75425, 72850, 75850, 73825, 74725, 72525, 
61, 55600, 58900, 55618, 58257, 56275, 64000, 66025, 62725, 63250, 63525, 60802, 62573, 60350, 62850, 60446, 61879, 60950, 59625, 59475, 59525, 60100, 59731, 59569, 59150, 59400, 59450, 59400, 59260, 59715, 59600, 60149, 60817, 61059, 59900, 61175, 61700, 59525, 59400, 59475, 59425, 57525, 59325, 59300, 58550, 60152, 59773, 59675, 62200, 62968, 61082, 62750, 60925, 62908, 61592, 62275, 63675, 60952, 62948, 61400, 62025, 61425, 62507, 63343, 61875, 62750, 63250, 62546, 61829, 63175, 68600, 66175, 63310, 63440, 63702, 64498, 63450, 63600, 62000, 62675, 63225, 63741, 63209, 61735, 62790, 63075, 61225, 62925, 60700, 62850, 61750, 62925, 63175, 63198, 63542, 65335, 65099, 63326, 64041, 63784, 63343, 
62, 66959, 67841, 61050, 59900, 60025, 58316, 58909, 60575, 60839, 59536, 62142, 62858, 61075, 60875, 62810, 61965, 62008, 63776, 64616, 62974, 63902, 66260, 66408, 62408, 64173, 63192, 63258, 64675, 65075, 65026, 65124, 64775, 65150, 64950, 65001, 64999, 65010, 64898, 62285, 63207, 61450, 62925, 62475, 62001, 63024, 61500, 61975, 62475, 61250, 61501, 61799, 61926, 61016, 61586, 61972, 61775, 60875, 60925, 62225, 62575, 61475, 62575, 62525, 63690, 62092, 62704, 62464, 62950, 62427, 62623, 62825, 61717, 64133, 63707, 63493, 63400, 64875, 63848, 62602, 63209, 62341, 64450, 64900, 61826, 62999, 61425, 61275, 62865, 61935, 63125, 63050, 63485, 61576, 62773, 61841, 60625, 61025, 60869, 60856, 61875, 
63, 75375, 72559, 69116, 66225, 66125, 66500, 66327, 66448, 60725, 58489, 65426, 69810, 66650, 66575, 68918, 67107, 66725, 67880, 68820, 67225, 69353, 67072, 69600, 67350, 69133, 67167, 66625, 68034, 68916, 68214, 68286, 66725, 66325, 66525, 66433, 67567, 67219, 67106, 67225, 69650, 67325, 69876, 69774, 69523, 69527, 70025, 67225, 69575, 66950, 68700, 67650, 67309, 69766, 67445, 69530, 67710, 69315, 66622, 66328, 65725, 66000, 66325, 66300, 66100, 66175, 66307, 66218, 66450, 67648, 66652, 67875, 66575, 66800, 67121, 67656, 67698, 66950, 67950, 66150, 64775, 65550, 65875, 66075, 66275, 66575, 67621, 67716, 68535, 69803, 70125, 69750, 70175, 69000, 70050, 68900, 68575, 66775, 69550, 67250, 69750, 
64, 62050, 58645, 61205, 58500, 61425, 60664, 60061, 61575, 58850, 61075, 60350, 61125, 62250, 61875, 62025, 62325, 62050, 62340, 61447, 61872, 63866, 62600, 62225, 61081, 60069, 61850, 59769, 60356, 61673, 59052, 61836, 61789, 62075, 59175, 61625, 61875, 62300, 62225, 61683, 60105, 61537, 61750, 61510, 59979, 61961, 61875, 61825, 58875, 61150, 58675, 61300, 59400, 65650, 63175, 65975, 63075, 63567, 65708, 63600, 66075, 65114, 65211, 66700, 66750, 65171, 65579, 66700, 66575, 64449, 65897, 66979, 67150, 66825, 64500, 65650, 65675, 64300, 66175, 63650, 66275, 65551, 64559, 66240, 63700, 66225, 64306, 65444, 65077, 64823, 66350, 63475, 65508, 64132, 65985, 63375, 65525, 64325, 66175, 63525, 65875, 
