num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, value11, value12, value13, value14, value15, value16, value17, value18, value19, value20, value21, value22, value23, value24, value25, value26, value27, value28, value29, value30, value31, value32, value33, value34, value35, value36, value37, value38, value39, value40, value41, value42, value43, value44, value45, value46, value47, value48, value49, value50, value51, value52, value53, value54, value55, value56, value57, value58, value59, value60, value61, value62, value63, value64, value65, value66, value67, value68, value69, value70, value71, value72, value73, value74, value75, value76, value77, value78, value79, value80, value81, value82, value83, value84, value85, value86, value87, value88, value89, value90, value91, value92, value93, value94, value95, value96, value97, value98, value99, value100, 
34, 95020, 90033, 84745, 85932, 85030, 85570, 85510, 85398, 85602, 84960, 84440, 84748, 84681, 84631, 82690, 82190, 83309, 84361, 81960, 81186, 81634, 82030, 82514, 82996, 83051, 83319, 83703, 86087, 85902, 86658, 86051, 86140, 86712, 85836, 85831, 85760, 84951, 85099, 85690, 85770, 85660, 85790, 85670, 85970, 85560, 85230, 84960, 85260, 85702, 84218, 84220, 84290, 84450, 84470, 84590, 82880, 82560, 83820, 83820, 82453, 82177, 84630, 88613, 90637, 90401, 90566, 92744, 85959, 87630, 88560, 88790, 89768, 91302, 93510, 92920, 92740, 93045, 92844, 96474, 93917, 93628, 94052, 94326, 97673, 97351, 95760, 96140, 96420, 95493, 95227, 95090, 96300, 95476, 94714, 95370, 95695, 88866, 86289, 92891, 92999, 
35, 98230, 94800, 94438, 95268, 93486, 96368, 96280, 96379, 96131, 95868, 96970, 96932, 97268, 97308, 96414, 96120, 96699, 96811, 96290, 95460, 96470, 98110, 96790, 97010, 97707, 98193, 97029, 96873, 96926, 97202, 95770, 95211, 95591, 94478, 92180, 91141, 92279, 90830, 92620, 94290, 94137, 94023, 93090, 91073, 93057, 93040, 94845, 97126, 97159, 96360, 98940, 97610, 95711, 93360, 92892, 93298, 94071, 94528, 94920, 98240, 97340, 97850, 91050, 87950, 89928, 90292, 90800, 91010, 88500, 85220, 90456, 98894, 98739, 98491, 98520, 98440, 98420, 97530, 99310, 96940, 94900, 95840, 98340, 98040, 98700, 98980, 99031, 99499, 95593, 94566, 93961, 95560, 97280, 98138, 99899, 98769, 98838, 98971, 98949, 98540, 
36, 89000, 83379, 82701, 83430, 82800, 82830, 82070, 82420, 82283, 82091, 83286, 83938, 83322, 82750, 82661, 82515, 83004, 83041, 82869, 83475, 83095, 82410, 83360, 82960, 82821, 82919, 83228, 82812, 82758, 83192, 83150, 83860, 83600, 83389, 83081, 83060, 83040, 83020, 82920, 83480, 83070, 82830, 82742, 82497, 82191, 82230, 82670, 81900, 82172, 82548, 82490, 83020, 83300, 82970, 83310, 83110, 82760, 83259, 83179, 82962, 86470, 87236, 87604, 87570, 87330, 87700, 87340, 87544, 87296, 87501, 86189, 85600, 85810, 85510, 85479, 85281, 85685, 86725, 86361, 86009, 83800, 81948, 82165, 82387, 82340, 82638, 82172, 82146, 82304, 83550, 83860, 83260, 83580, 83581, 85759, 87950, 88430, 88240, 84763, 84527, 
37, 91650, 89114, 86846, 86800, 87150, 87640, 87130, 90340, 92070, 92110, 91520, 91530, 91820, 91880, 93313, 93317, 91890, 92060, 94570, 95220, 93922, 90818, 86337, 86735, 86798, 87300, 92273, 94197, 93412, 92388, 93950, 94521, 94159, 92430, 93810, 94050, 94390, 93310, 94260, 93960, 94667, 93612, 94573, 83788, 81557, 81843, 81412, 81988, 82151, 85829, 94720, 93870, 94160, 87308, 82192, 82040, 82322, 82739, 84249, 86310, 92029, 91851, 92530, 93930, 93820, 94990, 91800, 82566, 82553, 84581, 85072, 78861, 79117, 79210, 77901, 78049, 78670, 78283, 85707, 89170, 88430, 87780, 87190, 88080, 89090, 92332, 91658, 91650, 88218, 78450, 79790, 79280, 78888, 80533, 82270, 81630, 81839, 81760, 91260, 92140, 
38, 95010, 86390, 77910, 77150, 78230, 76990, 87930, 89120, 90570, 91220, 91832, 92205, 92483, 93310, 92940, 91420, 81010, 82870, 92402, 91388, 85270, 92780, 93233, 91226, 87761, 81990, 81430, 80700, 89370, 92748, 92803, 90429, 91640, 92240, 91280, 83850, 81840, 93770, 98513, 97216, 96201, 95891, 96499, 96500, 97010, 94692, 87311, 98757, 99700, 99353, 98967, 97091, 94009, 92339, 92951, 89881, 91949, 93390, 91020, 88020, 83031, 83659, 82887, 82687, 82598, 82858, 83236, 83207, 82997, 83140, 82770, 83070, 82710, 85911, 90129, 90900, 91190, 85360, 84678, 91822, 92380, 91190, 92330, 82890, 86456, 95664, 81703, 81300, 81397, 83340, 84618, 91952, 82920, 83660, 82120, 80230, 81731, 82514, 82135, 81800, 
39, 96060, 91516, 90074, 89240, 89289, 92641, 94410, 94010, 92870, 93260, 94463, 94757, 94979, 94851, 95040, 95601, 95519, 94700, 95360, 95280, 95033, 95057, 95330, 95840, 92780, 93051, 93059, 92700, 92451, 92595, 92574, 92900, 92990, 92740, 92140, 91560, 92031, 92651, 92998, 92100, 92670, 92580, 92510, 92196, 91590, 92114, 91950, 92380, 92810, 92376, 91886, 91696, 92172, 92247, 92593, 95480, 95151, 92919, 92482, 92888, 93092, 93308, 93110, 94370, 93970, 92026, 91534, 91390, 92620, 92807, 93183, 93380, 88030, 84480, 83680, 83660, 83780, 82610, 87490, 90900, 82810, 82472, 89338, 93026, 92683, 92711, 92190, 91650, 91693, 91847, 91140, 91740, 92630, 96440, 96196, 95863, 93442, 92649, 93538, 94582, 
40, 94049, 89231, 86900, 85850, 84370, 85200, 90629, 88771, 90130, 89690, 89118, 86632, 87260, 86330, 81808, 80202, 79622, 88328, 94011, 94199, 94180, 93670, 93530, 83030, 81030, 86720, 88430, 90923, 91317, 91019, 90871, 92056, 92634, 92960, 93580, 93810, 92800, 92410, 81610, 83920, 90028, 90343, 89259, 89960, 91333, 85170, 89477, 93096, 93124, 93338, 93632, 93700, 93296, 92601, 92683, 93840, 94970, 94900, 95230, 93800, 93200, 92980, 93250, 93071, 95509, 95020, 95327, 95703, 95440, 92962, 93048, 92487, 92516, 101219, 97638, 96960, 97120, 96731, 96399, 96440, 93810, 93840, 95740, 95950, 91053, 93177, 90230, 90587, 90793, 90191, 87209, 87252, 89218, 94270, 91560, 90560, 91071, 91409, 92598, 92875, 
41, 97620, 83010, 81680, 80630, 82140, 81600, 80891, 84999, 85420, 84561, 84370, 85030, 85013, 84917, 85760, 85490, 86300, 85760, 85429, 85471, 86590, 85310, 85190, 86480, 85790, 85380, 85510, 85560, 86420, 85910, 86578, 86402, 86213, 85757, 85973, 85867, 86100, 86000, 85469, 85351, 85983, 85798, 86450, 86340, 86470, 86260, 86690, 86931, 87009, 86870, 86877, 86534, 86379, 86470, 85428, 85884, 86410, 86578, 92333, 93197, 86840, 86620, 87270, 87000, 83152, 83048, 89216, 94197, 91657, 89400, 89611, 87865, 86924, 87460, 88013, 87247, 87220, 90210, 83699, 82748, 81976, 81757, 81260, 87610, 89620, 89140, 88050, 88858, 88632, 89351, 89118, 88651, 83714, 82680, 81853, 82827, 83030, 90089, 90073, 92708, 
42, 99980, 81950, 82630, 82232, 85069, 84889, 84630, 85828, 85982, 86140, 85310, 84830, 85160, 85900, 86148, 86263, 86722, 86608, 86829, 86750, 87332, 87657, 87251, 86790, 83432, 83070, 83228, 83822, 83578, 84179, 84328, 84596, 84047, 83700, 83633, 83447, 83940, 87010, 86307, 83243, 83400, 83940, 83774, 83416, 82858, 92200, 91872, 91910, 91327, 91043, 91140, 91862, 95105, 95823, 96280, 94420, 90780, 91231, 92007, 92361, 90851, 88060, 94362, 87118, 86300, 84760, 85301, 85099, 84010, 84400, 85340, 85109, 84951, 86900, 87073, 88256, 89811, 84670, 90980, 95363, 96433, 95454, 85760, 86560, 86086, 85624, 86340, 91110, 91287, 88083, 82590, 82250, 83170, 83590, 83287, 83443, 83100, 84700, 95040, 95380, 
43, 81600, 79570, 79260, 79201, 79449, 79820, 79073, 78457, 77340, 77280, 77810, 77610, 77930, 77930, 77970, 77878, 78518, 78084, 77690, 83210, 84650, 85350, 86040, 85070, 85150, 84230, 84440, 84790, 84260, 85630, 87490, 87950, 88180, 88270, 89231, 89489, 89420, 88240, 88720, 88840, 88961, 88590, 88879, 88849, 89231, 89400, 91830, 91750, 91770, 89531, 89240, 89269, 89360, 88460, 88090, 88500, 89415, 88977, 89258, 89269, 89571, 89780, 90110, 89730, 89629, 88701, 88771, 89569, 90040, 88870, 89618, 88572, 89215, 89434, 89071, 89450, 88950, 89120, 89990, 89590, 89720, 88750, 88946, 88564, 88730, 88690, 88500, 88260, 88420, 89071, 88959, 88936, 88706, 88158, 85002, 85484, 85704, 85010, 85730, 85920, 
44, 97860, 90470, 91259, 94513, 94018, 94022, 93038, 95290, 95653, 91647, 91320, 92190, 91840, 91770, 91860, 92136, 92564, 99300, 98878, 98826, 99136, 98940, 99130, 98730, 99222, 99068, 99232, 98408, 98633, 98868, 96029, 98820, 98570, 97910, 98270, 99040, 97060, 96110, 95640, 95552, 96579, 97179, 97301, 97835, 97477, 103667, 99988, 99802, 98822, 98554, 99631, 89993, 86541, 85979, 85891, 86329, 86828, 96825, 96713, 96294, 97508, 97360, 96752, 97380, 97106, 96854, 97270, 96530, 96731, 95749, 100110, 100500, 96921, 96460, 97629, 96610, 95901, 95977, 96572, 95222, 95608, 97560, 99660, 100013, 99555, 99703, 100361, 99648, 99917, 100078, 100005, 98800, 95920, 95599, 98781, 100241, 99619, 99020, 96190, 99360, 
45, 98050, 91290, 80730, 80750, 79860, 92110, 95400, 96972, 97659, 96750, 95339, 83920, 97526, 99494, 99920, 100960, 100478, 100362, 100400, 97968, 92202, 84690, 90856, 98107, 96900, 96517, 96630, 94193, 92517, 83500, 83060, 83608, 82492, 82742, 83081, 83327, 82907, 88179, 98130, 96284, 91850, 91500, 92220, 91960, 92290, 92680, 92565, 92475, 92399, 91991, 93627, 96173, 97020, 98100, 97800, 98170, 97507, 97723, 96850, 96441, 96789, 96761, 96619, 96350, 96490, 96487, 96401, 95772, 96050, 95956, 96612, 96262, 97090, 97012, 97068, 98750, 98250, 96579, 96607, 97025, 97524, 97875, 96027, 93683, 94170, 84500, 85130, 84610, 85120, 91969, 97762, 97369, 97209, 96951, 97700, 96910, 95842, 95918, 94168, 93579, 
46, 92310, 81670, 80499, 83328, 83068, 84745, 85290, 84173, 78397, 77410, 78210, 79599, 83111, 83660, 82859, 83380, 84124, 84437, 83533, 83637, 84210, 91710, 92020, 88550, 83590, 83290, 83171, 83265, 83104, 82630, 82610, 83109, 86051, 87800, 88409, 88271, 88260, 88250, 88290, 88400, 87881, 89089, 88940, 89712, 89168, 89306, 89454, 88510, 89464, 89628, 89638, 91310, 91270, 91626, 90345, 91637, 91622, 91490, 91330, 84650, 83370, 83548, 83858, 83887, 84119, 84008, 84025, 83354, 82989, 83222, 83240, 86370, 87071, 86469, 86900, 87630, 83708, 83282, 84410, 84203, 84277, 83390, 82999, 83111, 83442, 83151, 83384, 92223, 92490, 92480, 93370, 93772, 93718, 92710, 92999, 93072, 93759, 92680, 92556, 89854, 
47, 80290, 77420, 77070, 77111, 78090, 80169, 80272, 81197, 80603, 79097, 78949, 79125, 79687, 79847, 79935, 79858, 79503, 79754, 79619, 81634, 82700, 83290, 82840, 82900, 82920, 83239, 83368, 83223, 83391, 82909, 82780, 82373, 82797, 89697, 93293, 93300, 83379, 83691, 83350, 83430, 84073, 88679, 92728, 92813, 92375, 92642, 92510, 93211, 93261, 93398, 92970, 93391, 93659, 93370, 93461, 83608, 83561, 89359, 94271, 94070, 93420, 94802, 95138, 95640, 96220, 92300, 92000, 91906, 91784, 91610, 92040, 91896, 91574, 91800, 91652, 94300, 94578, 94815, 94060, 94490, 94020, 93800, 93972, 93878, 94150, 94146, 94313, 95451, 95150, 95031, 94862, 94898, 95031, 94978, 94790, 94920, 95980, 89180, 85271, 88819, 
48, 99520, 97010, 95620, 91660, 80872, 80658, 80579, 80011, 90400, 91430, 91430, 91121, 92119, 91822, 91318, 92407, 89614, 88109, 88560, 87985, 87755, 88560, 88740, 90490, 91240, 90291, 92476, 91275, 91199, 91619, 94198, 94532, 95120, 94850, 95412, 95098, 94890, 95008, 93103, 91999, 94700, 94592, 94217, 94529, 94882, 93880, 93350, 93860, 94009, 93901, 94410, 94602, 93688, 94638, 94024, 92916, 94986, 95288, 95963, 95017, 94700, 94532, 95788, 95460, 95170, 94619, 92101, 94160, 87617, 83025, 82788, 82932, 83589, 95579, 86793, 84309, 83968, 83820, 84207, 80893, 80749, 80569, 79882, 80466, 80584, 80760, 80970, 80950, 91610, 93550, 93000, 90289, 88933, 89069, 88809, 90400, 92170, 92740, 92932, 92378, 
49, 96740, 91251, 86409, 81490, 81221, 80361, 79301, 79873, 79054, 79497, 78983, 78490, 79260, 79860, 79590, 79600, 81961, 84189, 84094, 83666, 84349, 79551, 81533, 80867, 87730, 95710, 91360, 92170, 92500, 91630, 90740, 89800, 89948, 89990, 89922, 89462, 89598, 92108, 93382, 93270, 93400, 94150, 92650, 93300, 92770, 92440, 92320, 91830, 91690, 95280, 94780, 83711, 81275, 80814, 81130, 80470, 80808, 80798, 81364, 80751, 80806, 81803, 84371, 84351, 84745, 84053, 84267, 84510, 84283, 83370, 79668, 79222, 80761, 84129, 86401, 86258, 85581, 85900, 85410, 88773, 92387, 92690, 92753, 92327, 96160, 97600, 97350, 95589, 94591, 94760, 93539, 93902, 94299, 93590, 93660, 93232, 92648, 92960, 93749, 93701, 
50, 105110, 93250, 81208, 81042, 80740, 80531, 87609, 87510, 83377, 82793, 82570, 82330, 82370, 82580, 83120, 83031, 83419, 83312, 83301, 84687, 84880, 84680, 84949, 83561, 84740, 84510, 83880, 85020, 84350, 84597, 84736, 83927, 83721, 84081, 83534, 83314, 83620, 89630, 95250, 95680, 95150, 95539, 94901, 94790, 94756, 94305, 94169, 94400, 95220, 95917, 95572, 95681, 89530, 88030, 96900, 97090, 97192, 97438, 95640, 92555, 94871, 97654, 97520, 97470, 96910, 96996, 96880, 96797, 97390, 97565, 97262, 97050, 97147, 97263, 97571, 95549, 94660, 95450, 95080, 94530, 95090, 95437, 94593, 94766, 94834, 95960, 95797, 94933, 94710, 94541, 95159, 94810, 95195, 95855, 97750, 97190, 85939, 86261, 91130, 91763, 
51, 97680, 95200, 93120, 89460, 79268, 81202, 80060, 79783, 79368, 79838, 80911, 81410, 82130, 81930, 81890, 82550, 82570, 82850, 83418, 80342, 79710, 79590, 80370, 78160, 79040, 81130, 82180, 82180, 83643, 82976, 83161, 83160, 83570, 83412, 83555, 81683, 92790, 92936, 93225, 94256, 94463, 90996, 89814, 91990, 92456, 92544, 92740, 92521, 92659, 92520, 92757, 92283, 90240, 90510, 93590, 97440, 97650, 94480, 85893, 81507, 79810, 78938, 80137, 80055, 80310, 81912, 83608, 83440, 83899, 86501, 96891, 96817, 96732, 96006, 96945, 96339, 96750, 96230, 97060, 96596, 96754, 96730, 97210, 97160, 98003, 97818, 98232, 98099, 97548, 98140, 98120, 97650, 98000, 97340, 97367, 96643, 96450, 96810, 98000, 95010, 
52, 100010, 89147, 82523, 81857, 81863, 84870, 84007, 83938, 82576, 80839, 81520, 80830, 79949, 81411, 81460, 81491, 81869, 81921, 81569, 81712, 90031, 90357, 90050, 90040, 90260, 80882, 81898, 81658, 81302, 80750, 81690, 81070, 81450, 86128, 92102, 92130, 92243, 92677, 92281, 93500, 93539, 93560, 93120, 93607, 93173, 93510, 92510, 92600, 92182, 92058, 92040, 91723, 91907, 92900, 93620, 93073, 92883, 93131, 93525, 94498, 95310, 93682, 93168, 95890, 87309, 85570, 85811, 85288, 84412, 85752, 93868, 94042, 94178, 94303, 93107, 93020, 93067, 92993, 92867, 93140, 93503, 92500, 93080, 93759, 93763, 81847, 81961, 82060, 82410, 82380, 82980, 82810, 83550, 83670, 83877, 83593, 83450, 83050, 83090, 83150, 
53, 98490, 91840, 77766, 77744, 77750, 77840, 77901, 78239, 78290, 80479, 80072, 80491, 81168, 80770, 81090, 80000, 84870, 83170, 84290, 79802, 79415, 82113, 81750, 86030, 88120, 88140, 87245, 86494, 86881, 87560, 87070, 86630, 86833, 87899, 87310, 86638, 86497, 86040, 90223, 92170, 92200, 93078, 95052, 95150, 94857, 94366, 94268, 95019, 94870, 94670, 94610, 94940, 91620, 92063, 91927, 92040, 91470, 91669, 91506, 91735, 92370, 92030, 93532, 93588, 90800, 90590, 91060, 92900, 94370, 93010, 92550, 92790, 92330, 91310, 91810, 92290, 91279, 90731, 91707, 92273, 92550, 91732, 90098, 89470, 88940, 88514, 88486, 81660, 91250, 90751, 92149, 92773, 92770, 92230, 91130, 90110, 89707, 92553, 94820, 94502, 
54, 99210, 107030, 105150, 96121, 82439, 82040, 82089, 82231, 82562, 90933, 96435, 95650, 95480, 94171, 94027, 94652, 94681, 94986, 95304, 95169, 95320, 96060, 95770, 95930, 96502, 96399, 96409, 98170, 98590, 98000, 98720, 96870, 94613, 94387, 94320, 94379, 94101, 94119, 94821, 98170, 98191, 94419, 94940, 94410, 94440, 93290, 93960, 94010, 94696, 94574, 95042, 95295, 97903, 96360, 95000, 93769, 94368, 94454, 94599, 94671, 94733, 94636, 94260, 94500, 94450, 94550, 94240, 93940, 94100, 94100, 94646, 94574, 94660, 94763, 95057, 95090, 94469, 94871, 94848, 94402, 94110, 98630, 98070, 97890, 98440, 90912, 85698, 85542, 85628, 85790, 85927, 86142, 86131, 86400, 86260, 85679, 85742, 95371, 99198, 97180, 
55, 95599, 91191, 90660, 81970, 79569, 79431, 80682, 80508, 80320, 78180, 77740, 77660, 77270, 78271, 79749, 80092, 80908, 80250, 81420, 81206, 83144, 83582, 83606, 83533, 83429, 83282, 83658, 83670, 83360, 83469, 83522, 83579, 84038, 83556, 83386, 83458, 83152, 85520, 86590, 86988, 85580, 87433, 91629, 95750, 96310, 95190, 94940, 94860, 94950, 94370, 94860, 92170, 92670, 92220, 92380, 92317, 92773, 92450, 91630, 91059, 91676, 91265, 89210, 88950, 89990, 90560, 90170, 88360, 87920, 88290, 88670, 88840, 88433, 89837, 89390, 88758, 88474, 87733, 88523, 89022, 89720, 91840, 89176, 89213, 81111, 80371, 80909, 80887, 81202, 81348, 81061, 81252, 81050, 81340, 81645, 81325, 81269, 81783, 83791, 94190, 
56, 96141, 82961, 81728, 80970, 81410, 80890, 81243, 81486, 80961, 81110, 81030, 80688, 80392, 80787, 81433, 81020, 81540, 80667, 80303, 82590, 82482, 80038, 80240, 81300, 84070, 84726, 85074, 85830, 88020, 88510, 88140, 87751, 88197, 86952, 86460, 88120, 88309, 87801, 87620, 86040, 87140, 90810, 95268, 95272, 96013, 96017, 96201, 96079, 95890, 93550, 91370, 91780, 91953, 94877, 95310, 95159, 92791, 92528, 92582, 93090, 93020, 92955, 92705, 92310, 89800, 91087, 91693, 91980, 91310, 91630, 92350, 91820, 91400, 94130, 94850, 94951, 94697, 94642, 94620, 94288, 89932, 85030, 83352, 83048, 83208, 85362, 82395, 82548, 82427, 81820, 86600, 90950, 91140, 90243, 90917, 93240, 93130, 93342, 93298, 93620, 
57, 90119, 88121, 87590, 85792, 85158, 85079, 84864, 82417, 81941, 84510, 85017, 85503, 86439, 83716, 83175, 82939, 83077, 83393, 83166, 83504, 82961, 82579, 83130, 82520, 82309, 82391, 82020, 81860, 81966, 82476, 81918, 83210, 83270, 83600, 83261, 83440, 82910, 83300, 83279, 84080, 83919, 84031, 83730, 84250, 85690, 83180, 85410, 91250, 92180, 92129, 92371, 91741, 91840, 91719, 91428, 89712, 86940, 87340, 89039, 90461, 91041, 80369, 80078, 80392, 79391, 78259, 78729, 78971, 78740, 78350, 82000, 82883, 82877, 82660, 82600, 82690, 83290, 82460, 82440, 82421, 81778, 82174, 81977, 81350, 81610, 82780, 83286, 83214, 83400, 83590, 83530, 82960, 83355, 83125, 83179, 83311, 83480, 83640, 83579, 83631, 
58, 97310, 91833, 90837, 89870, 81573, 80767, 83978, 84102, 80170, 78762, 79288, 79080, 78823, 78697, 77801, 77558, 78543, 79228, 78280, 79062, 81118, 82030, 82118, 82604, 82640, 95638, 95596, 95736, 95451, 95588, 94147, 93504, 92868, 95153, 95407, 95322, 95306, 95072, 95533, 96222, 95535, 95870, 95280, 94330, 94200, 94330, 94320, 92650, 92570, 92590, 92302, 92598, 93600, 92571, 92659, 92780, 92150, 91650, 92123, 91687, 91530, 91357, 91524, 91189, 90180, 89590, 89820, 91787, 92373, 92840, 93010, 93430, 93038, 93032, 92470, 92450, 92328, 92762, 92370, 91210, 91292, 91638, 93230, 92590, 92690, 92560, 93270, 93199, 92831, 93250, 93300, 92750, 93180, 93286, 93724, 93851, 94239, 92889, 93601, 92510, 
59, 92520, 88432, 87931, 87158, 88099, 90230, 92279, 81901, 80230, 79827, 88773, 90490, 90419, 90098, 90654, 91029, 89839, 90399, 90391, 90557, 90577, 85007, 80670, 79680, 80159, 82067, 86254, 89245, 90885, 91280, 91010, 91039, 91180, 90521, 90900, 91263, 90927, 90730, 90630, 90490, 90852, 91058, 90281, 90899, 90132, 93858, 94200, 94640, 94478, 93882, 93570, 94240, 94190, 94780, 94460, 93838, 94502, 93530, 93200, 94330, 93881, 93489, 91790, 91721, 91749, 91643, 91534, 91523, 93330, 81580, 81060, 81950, 82191, 77663, 78056, 78170, 78690, 78350, 78990, 79060, 79050, 78963, 78976, 78811, 79137, 78968, 78943, 78392, 78980, 78710, 79860, 79911, 78569, 79030, 79550, 79090, 79070, 79285, 79366, 79376, 
60, 86160, 85350, 85681, 86681, 87648, 86113, 78817, 78870, 79280, 79300, 88700, 90075, 90355, 90430, 90200, 90730, 91110, 91400, 90602, 89478, 89343, 89287, 88630, 89372, 90038, 90240, 90650, 90309, 89798, 90124, 90162, 90398, 90262, 90407, 90050, 90910, 90870, 90840, 90112, 90428, 90980, 89220, 91580, 91240, 91450, 90976, 91477, 91826, 91601, 91821, 91305, 90824, 91090, 91000, 89460, 90128, 90512, 91012, 90048, 90280, 89031, 88469, 89330, 89770, 89350, 88750, 88420, 88410, 88430, 88162, 88276, 87262, 87280, 87670, 87742, 87718, 88511, 91199, 90977, 90523, 89460, 88140, 88100, 88740, 87940, 88038, 87892, 88703, 89176, 89436, 88215, 87820, 89521, 91659, 91590, 91342, 89954, 90764, 90250, 90521, 
61, 95130, 91470, 91510, 89180, 88690, 90190, 90002, 89568, 89710, 89130, 88870, 88959, 89125, 89986, 90369, 90232, 89339, 89990, 90140, 90461, 89329, 90040, 90640, 90931, 91279, 92040, 92453, 92347, 91412, 91578, 92636, 90384, 90980, 91643, 92097, 90009, 89414, 82016, 78931, 79477, 83074, 90909, 90890, 90819, 91411, 90890, 91330, 87870, 87711, 87929, 87530, 87640, 86870, 87630, 90760, 91200, 90881, 90959, 90436, 90174, 90940, 90900, 91520, 90910, 91601, 91229, 90640, 90630, 90092, 91158, 93120, 94419, 94111, 94510, 93699, 91891, 91770, 92860, 94091, 93925, 93474, 93690, 93210, 93722, 92709, 93689, 93110, 93640, 92629, 92991, 92950, 93057, 83064, 85049, 82340, 81770, 81180, 81710, 82053, 82707, 
62, 104670, 93342, 91488, 90610, 90040, 90530, 90307, 89636, 92107, 92190, 92460, 91990, 92310, 91770, 92850, 92420, 91850, 93030, 92970, 92978, 92652, 92626, 92825, 92569, 92490, 93060, 92500, 92456, 93686, 93777, 93481, 93350, 93490, 93120, 93660, 92672, 93953, 95045, 94130, 93760, 94043, 93837, 93752, 93458, 93406, 92584, 92480, 92432, 91928, 92940, 94052, 93998, 94550, 95451, 93129, 91950, 92060, 92030, 91510, 92170, 92810, 94680, 93599, 94741, 94710, 92840, 91248, 91322, 91511, 91289, 91120, 91650, 90921, 91009, 91650, 91690, 92890, 94680, 94710, 88670, 82390, 82330, 82259, 82191, 81857, 81880, 80506, 81767, 81691, 81659, 88240, 92012, 91848, 92250, 91669, 91581, 91430, 91708, 91862, 92050, 
63, 91722, 80791, 78347, 77502, 77828, 80130, 80306, 80388, 80516, 80970, 78550, 78675, 79145, 78960, 78293, 79007, 78815, 78835, 78540, 79220, 78730, 79130, 79170, 79170, 79290, 79190, 79260, 79170, 79043, 79307, 79260, 78980, 78520, 79040, 79105, 79165, 79105, 79365, 79246, 79617, 79192, 79345, 79180, 79150, 79150, 79210, 79180, 84680, 84770, 85310, 85360, 85470, 85293, 85421, 85466, 85693, 86084, 85483, 85950, 85918, 85472, 85938, 85347, 85585, 86020, 86010, 85960, 85928, 86072, 89560, 89720, 89500, 89193, 90327, 89955, 89365, 89050, 88500, 88293, 88797, 87874, 87891, 89346, 88789, 88800, 88470, 88440, 88771, 89459, 87780, 87820, 88470, 87708, 87742, 88440, 87290, 88109, 88561, 88539, 91171, 
64, 93180, 88233, 81867, 80850, 80880, 80712, 80857, 81451, 86712, 80559, 91739, 90860, 93070, 92750, 91560, 91737, 91353, 92647, 92453, 93050, 93370, 93306, 93864, 93790, 95503, 96238, 95449, 94280, 93670, 93790, 94371, 93909, 95179, 96171, 94310, 93680, 93480, 93810, 94067, 93853, 93673, 93657, 93840, 94510, 93840, 94310, 93505, 93876, 92369, 92550, 98432, 104488, 104250, 104560, 104940, 105049, 105601, 105300, 105740, 104810, 105150, 99350, 96711, 96409, 96811, 96669, 96040, 95810, 95970, 95460, 95463, 95117, 95440, 95343, 95577, 94991, 96790, 96779, 96370, 96649, 97051, 96554, 96943, 96723, 97130, 96946, 97033, 96522, 95459, 94820, 94830, 95050, 95171, 94919, 95083, 95707, 97830, 97300, 97250, 97163, 
