num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, value11, value12, value13, value14, value15, value16, value17, value18, value19, value20, value21, value22, value23, value24, value25, value26, value27, value28, value29, value30, value31, value32, value33, value34, value35, value36, value37, value38, value39, value40, value41, value42, value43, value44, value45, value46, value47, value48, value49, value50, value51, value52, value53, value54, value55, value56, value57, value58, value59, value60, value61, value62, value63, value64, value65, value66, value67, value68, value69, value70, value71, value72, value73, value74, value75, value76, value77, value78, value79, value80, value81, value82, value83, value84, value85, value86, value87, value88, value89, value90, value91, value92, value93, value94, value95, value96, value97, value98, value99, value100, 
34, 277356, 185925, 187123, 187353, 183230, 183167, 183118, 183087, 186479, 186751, 187609, 186391, 184179, 186430, 186278, 186664, 187125, 185838, 186373, 185896, 185300, 186525, 185954, 185971, 186477, 183735, 181145, 181343, 180404, 238008, 237790, 238614, 237276, 189456, 216719, 234860, 236107, 236649, 236356, 237073, 236716, 237489, 203933, 180121, 178579, 189030, 190991, 191027, 190971, 190831, 186569, 182331, 183356, 181552, 185016, 182762, 180729, 180929, 181129, 181427, 181608, 181688, 181348, 180907, 180914, 181419, 181470, 180998, 181015, 181134, 192649, 218552, 218931, 183162, 179628, 208904, 175239, 171954, 203280, 209840, 208837, 210207, 209418, 210069, 210404, 210025, 210019, 210075, 209856, 209925, 210222, 210027, 209626, 209950, 209525, 209300, 209325, 209950, 209950, 210096, 
35, 271787, 199515, 171108, 177944, 177407, 178159, 184150, 182609, 173000, 181429, 182024, 182246, 182114, 180655, 178573, 179020, 178814, 179017, 181483, 182000, 181560, 181828, 170550, 177437, 177963, 178162, 179375, 178997, 178878, 179460, 179347, 179620, 179608, 178546, 178966, 179328, 173447, 171557, 170847, 171979, 179170, 179300, 179025, 180827, 183330, 182666, 183015, 183212, 183740, 182341, 181747, 181975, 181966, 181688, 182293, 181958, 182367, 182420, 182830, 182755, 182303, 182280, 182269, 182413, 182605, 183192, 182733, 182625, 183201, 182424, 182288, 182540, 181898, 182667, 182202, 182363, 183000, 182368, 182923, 182551, 182825, 182875, 182231, 182776, 182198, 183420, 182708, 182778, 183051, 182562, 182594, 182983, 181988, 181823, 181960, 182404, 182679, 182499, 182096, 182592, 
36, 294210, 240940, 242693, 230724, 186283, 188115, 188391, 187976, 183022, 188154, 189943, 189899, 190200, 189962, 189838, 189000, 189124, 188876, 188379, 188371, 188450, 188700, 188545, 187955, 188159, 188119, 188022, 188470, 188313, 188417, 188241, 188112, 184014, 189356, 188511, 188718, 186425, 189056, 189072, 189322, 189173, 189421, 189316, 189163, 189690, 189559, 189688, 189510, 227953, 228547, 228653, 228702, 228498, 228600, 228600, 228600, 228294, 228306, 228300, 227700, 228511, 228727, 228606, 228529, 228427, 228800, 229177, 218573, 216450, 216000, 216476, 215855, 215669, 215665, 215435, 216000, 215386, 215532, 215282, 215400, 215700, 215933, 216067, 215206, 223557, 228440, 228663, 231282, 231552, 246204, 259261, 259782, 259584, 259908, 259808, 259516, 242930, 231356, 231544, 231643, 
37, 190147, 189503, 187306, 185530, 186391, 186779, 186850, 187307, 187654, 188688, 182586, 174707, 181156, 175960, 171720, 182362, 182710, 181660, 182016, 183155, 182244, 182975, 177097, 181803, 182851, 181599, 183319, 182680, 185301, 186526, 198919, 266145, 264152, 231250, 231304, 207545, 182076, 183297, 182657, 182415, 182361, 181995, 183150, 182757, 183289, 183283, 230446, 257940, 238519, 248610, 217393, 186846, 186182, 186672, 186264, 186473, 186581, 183970, 183205, 183204, 183212, 182854, 183237, 184913, 196216, 256279, 244805, 262300, 270063, 271200, 273529, 273900, 273458, 267670, 257730, 266400, 266292, 255907, 174841, 183560, 183620, 182955, 183625, 183733, 204017, 231701, 230998, 230837, 229822, 230912, 229706, 221824, 231250, 231250, 231250, 227745, 180788, 180131, 184533, 183543, 
38, 299141, 202678, 191054, 191202, 191434, 187862, 185713, 185975, 222300, 238751, 245438, 262627, 274984, 268466, 248232, 236218, 240744, 235882, 240948, 271861, 272026, 271316, 254173, 272166, 266343, 263669, 271527, 271495, 260900, 261600, 261348, 272477, 273838, 273700, 276688, 273070, 272399, 228069, 236146, 242761, 206303, 175832, 220356, 273410, 242924, 261182, 281141, 281825, 261441, 192634, 197110, 247983, 247453, 247819, 217060, 192986, 192917, 192850, 192651, 193049, 192539, 184650, 184563, 184464, 184784, 184300, 184467, 184570, 184353, 184735, 184505, 184444, 184686, 184515, 226340, 236310, 195062, 224684, 236481, 237085, 236374, 236758, 185549, 186787, 186003, 186055, 186346, 185970, 186014, 186133, 186200, 186157, 186291, 187102, 186200, 186200, 186200, 186671, 186476, 186364, 
39, 269667, 228606, 191197, 197436, 198237, 181926, 184678, 185130, 190160, 189523, 193744, 193443, 195267, 197358, 195552, 198132, 194105, 191891, 191613, 197229, 196803, 196865, 197482, 197228, 197201, 197924, 197925, 188655, 183723, 182662, 188747, 219279, 241421, 222038, 180931, 212202, 242392, 239716, 198570, 214973, 242780, 241640, 243910, 197632, 182530, 228849, 251444, 250642, 250963, 250967, 250674, 250320, 246278, 231047, 231652, 230845, 231622, 232128, 252164, 269119, 235817, 230287, 255522, 223712, 178662, 185140, 184586, 189105, 190019, 189900, 190104, 229477, 230080, 228848, 229422, 229079, 229171, 230684, 239591, 230344, 230812, 230701, 206342, 181073, 181387, 228969, 229395, 240395, 228135, 217597, 227025, 245700, 229729, 226522, 226200, 226200, 204501, 176118, 183450, 184665, 
40, 202438, 211398, 195061, 200256, 221286, 223165, 222713, 222768, 232832, 252815, 253749, 252222, 252986, 254208, 252707, 251722, 252385, 252893, 239070, 230244, 253086, 253475, 252892, 253233, 253824, 252976, 253254, 245054, 252996, 252757, 253083, 252734, 252518, 252779, 253070, 252013, 252767, 251906, 253769, 252000, 252967, 252128, 252009, 253221, 253150, 253178, 253642, 251473, 251493, 251939, 242275, 235272, 251926, 252802, 256869, 251643, 251392, 250828, 235699, 253337, 252642, 253588, 253636, 253016, 253007, 261958, 261335, 256400, 254660, 247940, 240240, 241760, 241877, 260811, 255189, 254634, 254366, 257657, 259830, 255634, 254879, 261848, 248072, 234643, 233361, 234287, 234667, 234340, 233733, 233712, 233777, 235962, 235687, 235436, 235385, 235247, 235843, 236000, 236000, 235924, 
41, 250533, 228240, 234579, 239580, 239737, 239689, 239946, 240124, 249296, 255659, 256893, 247603, 256398, 257275, 255707, 256561, 253898, 253850, 256314, 254955, 252885, 253156, 254112, 254318, 260480, 260763, 260832, 260558, 261160, 260854, 259868, 259310, 261315, 259154, 252368, 231525, 237938, 236069, 224156, 234725, 238547, 238365, 263344, 262353, 261086, 260829, 261049, 261931, 263804, 261689, 261914, 261614, 261457, 261208, 260972, 260484, 261694, 260778, 262861, 269135, 243500, 233985, 239601, 239789, 240349, 239412, 239427, 239316, 239497, 239268, 239013, 238697, 239632, 239850, 238946, 261454, 269375, 268620, 269505, 268921, 264016, 261438, 260711, 261115, 261573, 261207, 261244, 260880, 261219, 261657, 261316, 261474, 261811, 262202, 261466, 261375, 262275, 261436, 261439, 260350, 
42, 253899, 245133, 245178, 191872, 182069, 182405, 182203, 181909, 220034, 242511, 242503, 242361, 241862, 241992, 241885, 242202, 202568, 184465, 194868, 242235, 242642, 242856, 241941, 242173, 241880, 242170, 233499, 187380, 188571, 188249, 187743, 187800, 188506, 187746, 228587, 243594, 244098, 238353, 224869, 184501, 183438, 184363, 184541, 184262, 184223, 183900, 236756, 271444, 271708, 187660, 185492, 184201, 182914, 184436, 184423, 185022, 185187, 185151, 184790, 184893, 185057, 184911, 184730, 185110, 185165, 194898, 272231, 272639, 273005, 273339, 257388, 243658, 235067, 239264, 243811, 228089, 188210, 188501, 188829, 188315, 188620, 224886, 272781, 272693, 272784, 273327, 261284, 188145, 186123, 185066, 186108, 190329, 187874, 185566, 185520, 186900, 186350, 186101, 186149, 186057, 
43, 238284, 235584, 236500, 237824, 236584, 236286, 235476, 236187, 236225, 238025, 237439, 238075, 241566, 243499, 244464, 239111, 238939, 239854, 243146, 242950, 242552, 234748, 243390, 242499, 240131, 242386, 247948, 225388, 235877, 237672, 240105, 242969, 242385, 237443, 245345, 247668, 248418, 242804, 241848, 240800, 243336, 229664, 243745, 244305, 242276, 243563, 242907, 242262, 242718, 243155, 239648, 243444, 237196, 202881, 179422, 179628, 179750, 206332, 235268, 234604, 234807, 234651, 187613, 170553, 176340, 255682, 399900, 395228, 393822, 393679, 394613, 398125, 400878, 399438, 401011, 400035, 400108, 401150, 274813, 248334, 248938, 251228, 247529, 247115, 247509, 248074, 248070, 247582, 246421, 270201, 275899, 275558, 275370, 276253, 275769, 275809, 276401, 275673, 276895, 277180, 
44, 352277, 333013, 261730, 261308, 260440, 259886, 256899, 177761, 178689, 180110, 179104, 173088, 180881, 179727, 180290, 181750, 180838, 181062, 181564, 179386, 181601, 183780, 183693, 185107, 180869, 179120, 178931, 180709, 222989, 228251, 227354, 227594, 227052, 228254, 227404, 228542, 231954, 251745, 252627, 249821, 248026, 248627, 247341, 248263, 247139, 234320, 233149, 235249, 226539, 220000, 230361, 246989, 247366, 247368, 247649, 247886, 250187, 250044, 252662, 253099, 252892, 253347, 253414, 253923, 254963, 254396, 254552, 253352, 254498, 231755, 230497, 233866, 259848, 260749, 260568, 256174, 258829, 257175, 259241, 257632, 255219, 240649, 258824, 252676, 260113, 261287, 261800, 260454, 249946, 218854, 178414, 179035, 178110, 177510, 178365, 177812, 177100, 177220, 172580, 168530, 
45, 271054, 204750, 183975, 182600, 182425, 182250, 182250, 181375, 179154, 181634, 181283, 180310, 180744, 180273, 181525, 180689, 181244, 180314, 180581, 180735, 181389, 181168, 181082, 181263, 180987, 180707, 181005, 180538, 180653, 181361, 180728, 181077, 184696, 194535, 195101, 194438, 194893, 194063, 330747, 379708, 384750, 180402, 180598, 180929, 180321, 180800, 180161, 180336, 180065, 179763, 180617, 180496, 179842, 184656, 245103, 226286, 188183, 181403, 175339, 176200, 175623, 176274, 175876, 175943, 175637, 175797, 175600, 175585, 175945, 175970, 175941, 176273, 175536, 175500, 175500, 175725, 175725, 175498, 175540, 235762, 175754, 176087, 176721, 180742, 181381, 181216, 181349, 181167, 181083, 181037, 181213, 178680, 174074, 175996, 176469, 176781, 176106, 176021, 176209, 175914, 
46, 259029, 185348, 185694, 184158, 184108, 184767, 185337, 186255, 184232, 184588, 185613, 185299, 189404, 188797, 185649, 184651, 185232, 185594, 185485, 185492, 185097, 185678, 185314, 185608, 185093, 185207, 185520, 182844, 183599, 184228, 185876, 185432, 185951, 185590, 186973, 184962, 186825, 186098, 185971, 184531, 186300, 186300, 186589, 184614, 186717, 186480, 186025, 185075, 186421, 187822, 182676, 180333, 186169, 185433, 186097, 186810, 185739, 186300, 186105, 185890, 186020, 185658, 185541, 186162, 185396, 187013, 185673, 186084, 186259, 186023, 186276, 185500, 186300, 186133, 186232, 185651, 185565, 185681, 186238, 186113, 185278, 185739, 185923, 186147, 186300, 186300, 187350, 186881, 185705, 187101, 186690, 186373, 186748, 187029, 190524, 187474, 185540, 185545, 186165, 186576, 
47, 277696, 191063, 181129, 182004, 182990, 178517, 179395, 179559, 179162, 178216, 179411, 179656, 179654, 180003, 180716, 180021, 179872, 181706, 179777, 180501, 180220, 179967, 180660, 175482, 177475, 177390, 179052, 180055, 181393, 181901, 182349, 181281, 181989, 182629, 183200, 182274, 181430, 178522, 179140, 182321, 181414, 232650, 237191, 236201, 241008, 244784, 245237, 244438, 245491, 245256, 245894, 242489, 235808, 236824, 236998, 238205, 238477, 254928, 254382, 247988, 226176, 224425, 223106, 224144, 223999, 222915, 223596, 224090, 225710, 225852, 227588, 227625, 226012, 227863, 227547, 225052, 227133, 255375, 267536, 270743, 269706, 270478, 270518, 270362, 271072, 271778, 271547, 271303, 271698, 271479, 272244, 271413, 269116, 263200, 261453, 271870, 270587, 272390, 271744, 242578, 
48, 279423, 223256, 177735, 178552, 182775, 183314, 182891, 183589, 181746, 183933, 185295, 187479, 187527, 190852, 188424, 186870, 186234, 187164, 184955, 186281, 186023, 190292, 190448, 190156, 191433, 190167, 190342, 190638, 190422, 190415, 190983, 190750, 191004, 186353, 185901, 186792, 186169, 195431, 221370, 221635, 220930, 179882, 185783, 185503, 186379, 185890, 186228, 186675, 185325, 186048, 185952, 186270, 185730, 186131, 185869, 185782, 186218, 186333, 185821, 219704, 245177, 241847, 174938, 184125, 184929, 184957, 184492, 184250, 183565, 184292, 185194, 187502, 187800, 187874, 187396, 187958, 188080, 187766, 188449, 188146, 187405, 187597, 187464, 187739, 187467, 188014, 187319, 207180, 248820, 259937, 260863, 259818, 246751, 183723, 183308, 184225, 184175, 183600, 184025, 184062, 
49, 246666, 243790, 244911, 244926, 243114, 235955, 205311, 212270, 222605, 222635, 229390, 234091, 235009, 233033, 222742, 234327, 233876, 234116, 233682, 234509, 234565, 234388, 234898, 235089, 234125, 235050, 235200, 236048, 235065, 235632, 234732, 235355, 234343, 234191, 235520, 237755, 245584, 245462, 246016, 246436, 246320, 246890, 246852, 247065, 247209, 247070, 247409, 246366, 247018, 246799, 247600, 246578, 247617, 248143, 248193, 247932, 247600, 248244, 247625, 247556, 248089, 248036, 247565, 247765, 247085, 248033, 248027, 248052, 247980, 247543, 245000, 247871, 248567, 248616, 248492, 248803, 248566, 248462, 247965, 248234, 248105, 248069, 248736, 249129, 248396, 248439, 248399, 248524, 248262, 248290, 248484, 248274, 248042, 248659, 248468, 248312, 248011, 248748, 248462, 248014, 
50, 254828, 243165, 235240, 227845, 236418, 172332, 173750, 175000, 167932, 174215, 190149, 233028, 231348, 232604, 233517, 237452, 240202, 240703, 240680, 241778, 242435, 242615, 243395, 242866, 243458, 242873, 244025, 244507, 244242, 244538, 239187, 243988, 244161, 244869, 244968, 244423, 243802, 244061, 244883, 244081, 244026, 244117, 243817, 244618, 265253, 257833, 257637, 259014, 258763, 258008, 257085, 257636, 238797, 238422, 237931, 237022, 236697, 235426, 237187, 237500, 237036, 255831, 259558, 256183, 243057, 243536, 243551, 243287, 243648, 244045, 243487, 239004, 242868, 243659, 243750, 240000, 242500, 242381, 242076, 243671, 242863, 242759, 242772, 242586, 243535, 243125, 242982, 262044, 267956, 266284, 245072, 245061, 244455, 244431, 241940, 244507, 244009, 244343, 244246, 245180, 
51, 288609, 276182, 252427, 244303, 243680, 243771, 243800, 236058, 243342, 246882, 267829, 275741, 274598, 274550, 275825, 249110, 246691, 247486, 246969, 246494, 246453, 248247, 261375, 275400, 274204, 274218, 260158, 268783, 274385, 274049, 274750, 273950, 273675, 274721, 276004, 276790, 276860, 275175, 271998, 276670, 276026, 276906, 277236, 277339, 276375, 275425, 259332, 245880, 269459, 273468, 273711, 274336, 276025, 274108, 275227, 276070, 275487, 275603, 275899, 276176, 275435, 276159, 275727, 274035, 263846, 263109, 262606, 313320, 307881, 275189, 274658, 275985, 276093, 275982, 276025, 276426, 271173, 263208, 263923, 264544, 263698, 267953, 275848, 275854, 272098, 272022, 273382, 262433, 242763, 225091, 182164, 181795, 181875, 216613, 266792, 266475, 267327, 271583, 272596, 273348, 
52, 286488, 184069, 182285, 182695, 177180, 177500, 177463, 178037, 176115, 175476, 178106, 182151, 178283, 178182, 178130, 178502, 178813, 183558, 183234, 181306, 180029, 179715, 179994, 178806, 178092, 179403, 178984, 181302, 181301, 179585, 181517, 181447, 180112, 182249, 183542, 179022, 181244, 182196, 182181, 184364, 186218, 185441, 185746, 185768, 184886, 186433, 186270, 182039, 185274, 185584, 184817, 186722, 184055, 185156, 183771, 185829, 187036, 210781, 224860, 224591, 225687, 224295, 220322, 219455, 222916, 223907, 222867, 220788, 194224, 182607, 218477, 221381, 225017, 256255, 255442, 257118, 257319, 256766, 256634, 256798, 257999, 256656, 251828, 205400, 187200, 230143, 230397, 231060, 230717, 294895, 405776, 405012, 405600, 406778, 407022, 405600, 402681, 403319, 404198, 405102, 
53, 264670, 287661, 241037, 233908, 234297, 234566, 234639, 234370, 234525, 234382, 235993, 231875, 232842, 232590, 232843, 233003, 232864, 233733, 202725, 180977, 180835, 181438, 201400, 234020, 233995, 234235, 234061, 233664, 226125, 232354, 234496, 227155, 237920, 242475, 242828, 236250, 234084, 234213, 234382, 225808, 232785, 264694, 264461, 264520, 264075, 265578, 264543, 263891, 266286, 266548, 240418, 236078, 235433, 235808, 234942, 243134, 266461, 264540, 234495, 234425, 234367, 234423, 234205, 234655, 234391, 234002, 234228, 234285, 234701, 233780, 234008, 234225, 234325, 270171, 270743, 271311, 241642, 232784, 225263, 231786, 234583, 234904, 234813, 234491, 234607, 234650, 234662, 234285, 234501, 234147, 234132, 209064, 177540, 185320, 259537, 281028, 279753, 274800, 275016, 244648, 
54, 266812, 180762, 182077, 176784, 182551, 182932, 188931, 181796, 179994, 180582, 186619, 181411, 188714, 179767, 180139, 179881, 179717, 187649, 179053, 179906, 180544, 187445, 183333, 183070, 183252, 179820, 179924, 179851, 185146, 185160, 185572, 185677, 184950, 185429, 184471, 182250, 187946, 179739, 186585, 190494, 182686, 179951, 179883, 179907, 179809, 180900, 203683, 204049, 214010, 213858, 213590, 214202, 215336, 216872, 217350, 217350, 217350, 186392, 186343, 186432, 186470, 186253, 185910, 186450, 186495, 186826, 190698, 217481, 217912, 223538, 186300, 186155, 184220, 186550, 182461, 182696, 189201, 193153, 193484, 187944, 182536, 183600, 183419, 184586, 186161, 183901, 183545, 183976, 184237, 184005, 183007, 183606, 183197, 183647, 183161, 183523, 183630, 183712, 183872, 183593, 
55, 383951, 189883, 178849, 178825, 178747, 178876, 179192, 178801, 178532, 178708, 179694, 177495, 181256, 180451, 181284, 181356, 181658, 181127, 181435, 179188, 175073, 181677, 181124, 181864, 180989, 181793, 181572, 179085, 178974, 178983, 178522, 179094, 178858, 179013, 178361, 178694, 178712, 178790, 178822, 178750, 178750, 178777, 178742, 178995, 179498, 178938, 178925, 183875, 210750, 181067, 180558, 181501, 185993, 185863, 198645, 201225, 200073, 200499, 184826, 182626, 181957, 173042, 168352, 296092, 248714, 208789, 185786, 185978, 185789, 185625, 185812, 180027, 180036, 248698, 249052, 248090, 247678, 240347, 222850, 243580, 233545, 182580, 181827, 176879, 173749, 182545, 179048, 179070, 178879, 179190, 178368, 178677, 178305, 178688, 181438, 182275, 182039, 182400, 181873, 182271, 
56, 380905, 280076, 241075, 174862, 181533, 179821, 180754, 182933, 183608, 182947, 183752, 182985, 181074, 180833, 180107, 180386, 181844, 179871, 181146, 179539, 181102, 182898, 181610, 182907, 182349, 182100, 183834, 183521, 185966, 186205, 185058, 186050, 186389, 184353, 184242, 184739, 186764, 186290, 186423, 186239, 184215, 186725, 185721, 186558, 185886, 186430, 184158, 182687, 235812, 199703, 186266, 184692, 184908, 184800, 186181, 186219, 186281, 186113, 184968, 185792, 185729, 185517, 183025, 185000, 186062, 185443, 187252, 185313, 186682, 185908, 186808, 185691, 185750, 180831, 186613, 185925, 186881, 187447, 186169, 186400, 184800, 182922, 186678, 186129, 186271, 186583, 182250, 186358, 195541, 249966, 249547, 250208, 219402, 198505, 186044, 181796, 184327, 186407, 186571, 222684, 
57, 377456, 181126, 187007, 185127, 181352, 170614, 179968, 180725, 180607, 180975, 180930, 176420, 171707, 179505, 179808, 180080, 180907, 182375, 173635, 180996, 181262, 180907, 180975, 181115, 181689, 181546, 180550, 180712, 181764, 182567, 181460, 180523, 181785, 180975, 180252, 181202, 180707, 180459, 180830, 180896, 179629, 180587, 180706, 181426, 180804, 177708, 174244, 179800, 180505, 180192, 180578, 180425, 180619, 180673, 180783, 181111, 182264, 184150, 183341, 182884, 183800, 183825, 184330, 183878, 183794, 183850, 183276, 183941, 184086, 183960, 183885, 182618, 182780, 182529, 181823, 246302, 247448, 247398, 247077, 247882, 248920, 229638, 174160, 180975, 179550, 180437, 180986, 180814, 181663, 205363, 218820, 217447, 218470, 218457, 218604, 218828, 195345, 181848, 174911, 181678, 
58, 296774, 277312, 277519, 274404, 272907, 257532, 272654, 272692, 254587, 250903, 251323, 265852, 275883, 276285, 275637, 277217, 276546, 273019, 243610, 244453, 243764, 243488, 245166, 244557, 244901, 246252, 270590, 270022, 266478, 261746, 271983, 274622, 276194, 274746, 273786, 274403, 273881, 274767, 273719, 264428, 271502, 275449, 276053, 278517, 278089, 279829, 267093, 243706, 243987, 244750, 244671, 245209, 245364, 245068, 245238, 246255, 245030, 271556, 186864, 187095, 178564, 176195, 176740, 184801, 185075, 181195, 178880, 184161, 184189, 184459, 181354, 225787, 237209, 235781, 237510, 236675, 237082, 236924, 237619, 237386, 237385, 237946, 237883, 237603, 237189, 234181, 235531, 212127, 236766, 236162, 233250, 238087, 238757, 238306, 238516, 266800, 221283, 183364, 184721, 182032, 
59, 289897, 233698, 252364, 249177, 227866, 223306, 219912, 171613, 164925, 160537, 175337, 177188, 179472, 181463, 181965, 185515, 186243, 179781, 179857, 178626, 179945, 181383, 182284, 181657, 182132, 184107, 221195, 221513, 214850, 218850, 215735, 224047, 220478, 224203, 224378, 224200, 224200, 224200, 224665, 225499, 255078, 245561, 253147, 255073, 251977, 241562, 183238, 182900, 181716, 182383, 182552, 183286, 183116, 182661, 183276, 203988, 237029, 237488, 229094, 182196, 179991, 183845, 183256, 184399, 183050, 182974, 184235, 184441, 182900, 184175, 183311, 183739, 237868, 253521, 248492, 251405, 253803, 250986, 249824, 250067, 250025, 250134, 250317, 249698, 249678, 249959, 249345, 249731, 250172, 249547, 249453, 248650, 248404, 249296, 249171, 249850, 254670, 248434, 242788, 248366, 
60, 384388, 276000, 183966, 183527, 183007, 183000, 183701, 184640, 182325, 182808, 182486, 182842, 182650, 182548, 181275, 182169, 182556, 184054, 181946, 175252, 168248, 173200, 177912, 179414, 178918, 178556, 178553, 179570, 182377, 182592, 182625, 182642, 183010, 183202, 183295, 183034, 183100, 183000, 183000, 183335, 182665, 182791, 183177, 182728, 175804, 177000, 182194, 182731, 183394, 183081, 183209, 183213, 183178, 183147, 183677, 183676, 183407, 183297, 183601, 190714, 183000, 180000, 187209, 186672, 186659, 185575, 187660, 186094, 185927, 186309, 186640, 185843, 182217, 180184, 188011, 192000, 190362, 185006, 178740, 179596, 186071, 186419, 186735, 186071, 186000, 186000, 186157, 186898, 186035, 186110, 186443, 186182, 186234, 186430, 179687, 175441, 178788, 176603, 177992, 180000, 
61, 293400, 265325, 274906, 267588, 181173, 179083, 175618, 179158, 181999, 182082, 175647, 176346, 192748, 246431, 239424, 239476, 239924, 239622, 239702, 241000, 240950, 239379, 240227, 238669, 239425, 238607, 239329, 263376, 268189, 268379, 269672, 270040, 267083, 269306, 270563, 270909, 271577, 268852, 269070, 269070, 268606, 268322, 269038, 269287, 268649, 269127, 268441, 268818, 268661, 268443, 268362, 267509, 267955, 268035, 268773, 270088, 270549, 269731, 269237, 269647, 267796, 268281, 269123, 269925, 243365, 234514, 233412, 237010, 232121, 233253, 233323, 233133, 233519, 233325, 233325, 233409, 262216, 266649, 266629, 252979, 248704, 248187, 248166, 248039, 248577, 248334, 248665, 248927, 248499, 248755, 248590, 249016, 251184, 257153, 267290, 266818, 267746, 269268, 269925, 269353, 
62, 275145, 317379, 270200, 268814, 270005, 268559, 268271, 267564, 241419, 242318, 242094, 241492, 241651, 243899, 245185, 245779, 244952, 246077, 245643, 246290, 246340, 247455, 245829, 246632, 246183, 246770, 246594, 271885, 271670, 271380, 272250, 272000, 272593, 272303, 272217, 271945, 272642, 272172, 272005, 268544, 247479, 247617, 247599, 247296, 247277, 247898, 248003, 247743, 248265, 248302, 248450, 248379, 248652, 248519, 247591, 248352, 248057, 247749, 273420, 273125, 272544, 273559, 273153, 274099, 273051, 273393, 273225, 273136, 273675, 259949, 247772, 248384, 248243, 248123, 247723, 248518, 248559, 248000, 248292, 266308, 275667, 266274, 255617, 274382, 257426, 247861, 248200, 246913, 246460, 247248, 247019, 246283, 247051, 246999, 247055, 247886, 248210, 247942, 248107, 248199, 
63, 350149, 178692, 179977, 177083, 177615, 178800, 177856, 176519, 177621, 176475, 176679, 179550, 179550, 175978, 170593, 172009, 175995, 175030, 176195, 174825, 175592, 175388, 175210, 174935, 175196, 175631, 166684, 172052, 175378, 179442, 182292, 182160, 176970, 180965, 182830, 182850, 182763, 183987, 184325, 184274, 184301, 184086, 181894, 182819, 183576, 183145, 183547, 183430, 183233, 184070, 183964, 183718, 184005, 183954, 183934, 184372, 184140, 183872, 183306, 183485, 182928, 183299, 183464, 183002, 184032, 183502, 169673, 172875, 175751, 175474, 175430, 175953, 176242, 176400, 176058, 175457, 182714, 183654, 216092, 216525, 216318, 215654, 216178, 216125, 216586, 216471, 211069, 206412, 206613, 206883, 206545, 207646, 213000, 206973, 209034, 210843, 209810, 210315, 209651, 209699, 
64, 210874, 176000, 192414, 222400, 245646, 215716, 221549, 230783, 230564, 230739, 230721, 230520, 229504, 230455, 246154, 246775, 258562, 258291, 259153, 258173, 249974, 260800, 260051, 260370, 259537, 254950, 251781, 252469, 251045, 253369, 253831, 253472, 252608, 254359, 251430, 252620, 252975, 253157, 253922, 254139, 253572, 253363, 253735, 253221, 253943, 253152, 253411, 253875, 253978, 253222, 253663, 253833, 253629, 253639, 254036, 253930, 253840, 254346, 254230, 256396, 255374, 253163, 254252, 254758, 253066, 252964, 253019, 253571, 252161, 253675, 251789, 253897, 254448, 260498, 261278, 261901, 253312, 252917, 252684, 252934, 253212, 253545, 253557, 253013, 253747, 253677, 252688, 254608, 254399, 254568, 252914, 253758, 255304, 254807, 253756, 254912, 254517, 254320, 253650, 253550, 
