num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, 
34, 296300, 294057, 281642, 233031, 231377, 233426, 231521, 285046, 290539, 288311, 
35, 372863, 339305, 300891, 296639, 281994, 270597, 270145, 269096, 277698, 276252, 
36, 282913, 237810, 235032, 233708, 234987, 235080, 235681, 275914, 279530, 278775, 
37, 290373, 239242, 239576, 240082, 239673, 239507, 239488, 238805, 239505, 239591, 
38, 372736, 295047, 296400, 292464, 302138, 303999, 302922, 293757, 236299, 236661, 
39, 287109, 282443, 287358, 292625, 294325, 293737, 288201, 240062, 239629, 240671, 
40, 364081, 264852, 240938, 269010, 269401, 268082, 279576, 279909, 286848, 288697, 
41, 318373, 319706, 305784, 301506, 300238, 300939, 301361, 301146, 312175, 309428, 
42, 382625, 315216, 283313, 283471, 281495, 279813, 279553, 282631, 306321, 238720, 
43, 336264, 291863, 290968, 290386, 289946, 288477, 241868, 241207, 283111, 287671, 
44, 377002, 343468, 308000, 308000, 310133, 312467, 299589, 276656, 275897, 299502, 
45, 316506, 313039, 312025, 308975, 309889, 310413, 308948, 310500, 309125, 308597, 
46, 275699, 279092, 277152, 274348, 283376, 288616, 278259, 239949, 237238, 288643, 
47, 297873, 242002, 227998, 235250, 238061, 235808, 235448, 223958, 223658, 234042, 
48, 289140, 284590, 284773, 283393, 282449, 282415, 281336, 281049, 280800, 276228, 
49, 297342, 294999, 293636, 293685, 293285, 291843, 290476, 245585, 246256, 245096, 
50, 315939, 314225, 314450, 314744, 313729, 310545, 298482, 289105, 288395, 287564, 
51, 315978, 302175, 302043, 298666, 299548, 280252, 279722, 281684, 280693, 288994, 
52, 320559, 279902, 276498, 273915, 274781, 274799, 274406, 273034, 241669, 241196, 
53, 333271, 256100, 255947, 255503, 254737, 255364, 254658, 253768, 251493, 248612, 
54, 271495, 237988, 240210, 238637, 237837, 239031, 242613, 238482, 235986, 228302, 
55, 270388, 263421, 262442, 262080, 260804, 257862, 256162, 255860, 256887, 255787, 
56, 308992, 310514, 310000, 299364, 296165, 296695, 287991, 284885, 281799, 281001, 
57, 373787, 306456, 303838, 299775, 293894, 250117, 237436, 242916, 247823, 247556, 
58, 374839, 320750, 281801, 276207, 274955, 274295, 273422, 277745, 266064, 226261, 
59, 344900, 246974, 247831, 247922, 254070, 252501, 251658, 252546, 239690, 228817, 
60, 351182, 304770, 304456, 301437, 301098, 276794, 248786, 246805, 238861, 242855, 
61, 296459, 237477, 239707, 239810, 234183, 233103, 232069, 233464, 243258, 238791, 
62, 296776, 284710, 287485, 285731, 285870, 286001, 286603, 285500, 286024, 284143, 
63, 306475, 309362, 298857, 271345, 235509, 234718, 235072, 235110, 221200, 218350, 
64, 347630, 233482, 231408, 233171, 233987, 231264, 230295, 232891, 239359, 238281, 
