num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10,
53, 52525, 51500, 47925, 45532, 49318, 47242, 44858, 46900, 45447, 46428, 
54, 52625, 52550, 49700, 51475, 48111, 49639, 49914, 51586, 52275, 52525, 
55, 49543, 45825, 44950, 42726, 43924, 43090, 43060, 41475, 41975, 44502, 
56, 47392, 46917, 44066, 45050, 45225, 44719, 45081, 43100, 42350, 47234, 
57, 42900, 42975, 42450, 42750, 42975, 42950, 43350, 45303, 43472, 46975, 
58, 48550, 48050, 47625, 43350, 41837, 41263, 42975, 43175, 43525, 43875, 
59, 45050, 47500, 44200, 40925, 43450, 43777, 43505, 43321, 42884, 44063, 
60, 44875, 44875, 42663, 42687, 41275, 44375, 41550, 44575, 44325, 41576, 
61, 45775, 45550, 45675, 45650, 44964, 44303, 44708, 45625, 45750, 45225, 
62, 42300, 45096, 42154, 40073, 40629, 41921, 42191, 43107, 43329, 42100, 
63, 47400, 42850, 46650, 44040, 46585, 43000, 45138, 43487, 47275, 43450, 
64, 40150, 42418, 42607, 42375, 41538, 45787, 44475, 46064, 43986, 44977, 
