num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10,
28, 50120, 46613, 46437, 45540, 47660, 47296, 46584, 46750, 46450, 46920, 
29, 54208, 47712, 46351, 45169, 45230, 45430, 46040, 45930, 46060, 47280, 
30, 48238, 45630, 44200, 45350, 44312, 45603, 45725, 45970, 45910, 45630, 
31, 50342, 46638, 45920, 46790, 46120, 45970, 45510, 45712, 46358, 45210, 
32, 53670, 49390, 46062, 44588, 44930, 42100, 44370, 45570, 44269, 44641, 
33, 51230, 45340, 43851, 43552, 43405, 42769, 42323, 43470, 43050, 43261, 
34, 42150, 40700, 40360, 40980, 41330, 40340, 40985, 39645, 39262, 39471, 
35, 46819, 43011, 41880, 42290, 42630, 43400, 43300, 41920, 41223, 41167, 
36, 48160, 43200, 43380, 43620, 42250, 41580, 42350, 42730, 42930, 43310, 
37, 50130, 42880, 43280, 42510, 41650, 41370, 41410, 42220, 43050, 43329, 
38, 50770, 49230, 46970, 46180, 44239, 44762, 45019, 44620, 44980, 45520, 
39, 42340, 39670, 39403, 38467, 38930, 39680, 39680, 39700, 39740, 40560, 
40, 49410, 48110, 44980, 43090, 43770, 43080, 41870, 42730, 43160, 43419, 
41, 47730, 42380, 38880, 38040, 39260, 38870, 40170, 42840, 42722, 42311, 
42, 47680, 44830, 44590, 43420, 43250, 42670, 43130, 42760, 42724, 43106, 
43, 48770, 45150, 42570, 42900, 43721, 43379, 43750, 43670, 43390, 43939, 
44, 39560, 39122, 39078, 38650, 38640, 38590, 38620, 38640, 38650, 38670, 
45, 47550, 43371, 44518, 43340, 43700, 43311, 44080, 43359, 41661, 41370, 
46, 53673, 46820, 44895, 40756, 41529, 41800, 41907, 41703, 43508, 46082, 
47, 50280, 46940, 47200, 48200, 46550, 44850, 45000, 45281, 45889, 46530, 
48, 50440, 47880, 47762, 47778, 45560, 45560, 44110, 42640, 45040, 44530, 
49, 50850, 43520, 41600, 42120, 41010, 42960, 42750, 43251, 42212, 41606, 
50, 51820, 46820, 44400, 42630, 42960, 42851, 41089, 42349, 41590, 42451, 
51, 52300, 46651, 43850, 44350, 42820, 42320, 42200, 40800, 40780, 41008, 
52, 47720, 46190, 44640, 42640, 41470, 41340, 40840, 40830, 40590, 42080, 
53, 45080, 43390, 43930, 42910, 43460, 42930, 43353, 43027, 42964, 42876, 
54, 46090, 43331, 41359, 39920, 40215, 39635, 40420, 41520, 40450, 43670, 
55, 50920, 44640, 43340, 43930, 42780, 42760, 42312, 43258, 42790, 42420, 
56, 44680, 48000, 46910, 46966, 45264, 44730, 44170, 45270, 45250, 45290, 
57, 51990, 47191, 45579, 42130, 38180, 38090, 37680, 37560, 37670, 43070, 
58, 51910, 48660, 46390, 41911, 41029, 41180, 41180, 40020, 39789, 40660, 
59, 42100, 40060, 40120, 40443, 40307, 38850, 38488, 39363, 39499, 41300, 
60, 46690, 44670, 43917, 40343, 38411, 39939, 40400, 40882, 41278, 40800, 
61, 45090, 42640, 43462, 42548, 42080, 41480, 41480, 41286, 41044, 40870, 
62, 46770, 40530, 40930, 40460, 41858, 40242, 40300, 40550, 40820, 40540, 
63, 49890, 47140, 45270, 44070, 39471, 37959, 37790, 37800, 37800, 38380, 
64, 45682, 41308, 40300, 40209, 39741, 39590, 39120, 39041, 39179, 39020, 
