num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, 
46, 73150, 70082, 68568, 68392, 68458, 67025, 67149, 64276, 63450, 62550, 
47, 70375, 65775, 64575, 63325, 63625, 66850, 67825, 70125, 65900, 63896, 
48, 71178, 69122, 68378, 67066, 66431, 66683, 66717, 67800, 65475, 67570, 
49, 70175, 64218, 63734, 61348, 60495, 59903, 61377, 60178, 61172, 61675, 
50, 76825, 74651, 70449, 70425, 67925, 67300, 67075, 64697, 68577, 69126, 
51, 67041, 67150, 68275, 66377, 67773, 67601, 66349, 66178, 67647, 68224, 
52, 69925, 62775, 62600, 62427, 62248, 61975, 59425, 62001, 61899, 62525, 
53, 72425, 68450, 69462, 67043, 66111, 66358, 64726, 66200, 64550, 64300, 
54, 72500, 73475, 71534, 59491, 59475, 62275, 60351, 60114, 60970, 60712, 
55, 75201, 65099, 62522, 64528, 62300, 61925, 61850, 62025, 62350, 63026, 
56, 67000, 59450, 59175, 58800, 59115, 61660, 59525, 60267, 60333, 59725, 
57, 60000, 60650, 63075, 59900, 59750, 58914, 57611, 59450, 59575, 64375, 
58, 73350, 69875, 69925, 69675, 69275, 56875, 66571, 68329, 67463, 62687, 
59, 71200, 70950, 70100, 66550, 66475, 66275, 66175, 66701, 65274, 59100, 
60, 70975, 64200, 65850, 63622, 63478, 63000, 62675, 62625, 62742, 63183, 
61, 73022, 68800, 63825, 62096, 61829, 63150, 60850, 63025, 60368, 62882, 
62, 69100, 61575, 63991, 61477, 64207, 61550, 61424, 62824, 60225, 59879, 
63, 66750, 65475, 61325, 61700, 61900, 62951, 63474, 61750, 61925, 61700, 
64, 67700, 71375, 70958, 68842, 71250, 66625, 61576, 60074, 61300, 59787, 
