num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, value11, value12, value13, value14, value15, value16, value17, value18, value19, value20, value21, value22, value23, value24, value25, value26, value27, value28, value29, value30, value31, value32, value33, value34, value35, value36, value37, value38, value39, value40, value41, value42, value43, value44, value45, value46, value47, value48, value49, value50, value51, value52, value53, value54, value55, value56, value57, value58, value59, value60, value61, value62, value63, value64, value65, value66, value67, value68, value69, value70, value71, value72, value73, value74, value75, value76, value77, value78, value79, value80, value81, value82, value83, value84, value85, value86, value87, value88, value89, value90, value91, value92, value93, value94, value95, value96, value97, value98, value99, value100, 
34, 50748, 49477, 50425, 49050, 45375, 41977, 49545, 49518, 51819, 51991, 50825, 49459, 50566, 51125, 52500, 51350, 50533, 49642, 50875, 51000, 50975, 51150, 53050, 51450, 52875, 51225, 51225, 51275, 52825, 50950, 51125, 51275, 53350, 53375, 51750, 53175, 53450, 53675, 53925, 55625, 55875, 51840, 50835, 50825, 53775, 52850, 51575, 54912, 52713, 50300, 50625, 51052, 48973, 50400, 49025, 49150, 47750, 48425, 49769, 52331, 53903, 55172, 55126, 54324, 51100, 50975, 50008, 49667, 50800, 53250, 49825, 52900, 53385, 52563, 51727, 51075, 51000, 51425, 51175, 52775, 51200, 51600, 52925, 51625, 55100, 51200, 49225, 53300, 53625, 53250, 51325, 52750, 51225, 48900, 50300, 49425, 50950, 51675, 52106, 50844, 
35, 48575, 50087, 49321, 47417, 47175, 46775, 47425, 47544, 49456, 47275, 47825, 49250, 47500, 47650, 49125, 47775, 49700, 50150, 50025, 51197, 50353, 50150, 50175, 52348, 50888, 51239, 50050, 51550, 51225, 52050, 49893, 49532, 49900, 50350, 50125, 51920, 49930, 49011, 48614, 49275, 47700, 48875, 48400, 49875, 51814, 50211, 49850, 48950, 50600, 49850, 47950, 49850, 51825, 49552, 50223, 49925, 50150, 50039, 50011, 49875, 51750, 50375, 49795, 50055, 51450, 50842, 52072, 52411, 51900, 52807, 52918, 50475, 51800, 50525, 52325, 52100, 50475, 52250, 52600, 52550, 52500, 52300, 52225, 50928, 51947, 52100, 53050, 54968, 54732, 52775, 52500, 52700, 54550, 53175, 54575, 53025, 53723, 52027, 52514, 51261, 
36, 53425, 52350, 51350, 51200, 51625, 52725, 52725, 53825, 53875, 56550, 54325, 53750, 52900, 52875, 48800, 50750, 52825, 52825, 53650, 51775, 53325, 51850, 53853, 53897, 52675, 52975, 53600, 53418, 51957, 52627, 52648, 52074, 53151, 51800, 52489, 49661, 49625, 50025, 48900, 48840, 50835, 49300, 50875, 49436, 53189, 56300, 54225, 56500, 55350, 55700, 55283, 55217, 56900, 56475, 51375, 51325, 49742, 50058, 53743, 52132, 52300, 53000, 55975, 51825, 51575, 53400, 51450, 51725, 53225, 51300, 51375, 51500, 51650, 53325, 53508, 52567, 52302, 52473, 51575, 51525, 52521, 52329, 51775, 53350, 51525, 52575, 53150, 54075, 53675, 53625, 53353, 54547, 54650, 56650, 56500, 56750, 54775, 53500, 53375, 51950, 
37, 44825, 44508, 44217, 44175, 43781, 44994, 45656, 46244, 47125, 47375, 47525, 47975, 47091, 47722, 47887, 47500, 47500, 47100, 47692, 47608, 47175, 46450, 46957, 48503, 48040, 47053, 45779, 46368, 44725, 46675, 47100, 47100, 47375, 47500, 47308, 48767, 47600, 47475, 48450, 48350, 47578, 46087, 44885, 44400, 44200, 47575, 50175, 50375, 51650, 51900, 53186, 53514, 52950, 54294, 56906, 58600, 53500, 54200, 52354, 49954, 50492, 52025, 50250, 48000, 48309, 47656, 47635, 47200, 47000, 48000, 49600, 50150, 49650, 49600, 49550, 49950, 49692, 50933, 50604, 49221, 49500, 48244, 51631, 50300, 50200, 50445, 51526, 49439, 49453, 50656, 50856, 52425, 50451, 49824, 47400, 47636, 48539, 47675, 47925, 52500, 
38, 40925, 43625, 45150, 44403, 41997, 43240, 44135, 45425, 45075, 43525, 45250, 45150, 43550, 44975, 43125, 44950, 44761, 44589, 44150, 42826, 42405, 42419, 44625, 47650, 45900, 45800, 45425, 45800, 45600, 45525, 47600, 44925, 45675, 46182, 46168, 46300, 47750, 46150, 47699, 43776, 44325, 43425, 43361, 46389, 46775, 46250, 48125, 45975, 46650, 46925, 46013, 48154, 48133, 47645, 47155, 49425, 49750, 49925, 50989, 50711, 51225, 50825, 50675, 49025, 45900, 45375, 45300, 44475, 44800, 47000, 46050, 45700, 45225, 45500, 45600, 45700, 45694, 43806, 45100, 45575, 45850, 47875, 46175, 45100, 43707, 44968, 45475, 45575, 45500, 45850, 45725, 45475, 45375, 45364, 45961, 45750, 45475, 45600, 47825, 46750, 
39, 50425, 46950, 46900, 46820, 47104, 48429, 47497, 46825, 47175, 49125, 47314, 47036, 47375, 48675, 49325, 49214, 47561, 46550, 46775, 47050, 46600, 47000, 47250, 49325, 49450, 48900, 48500, 49550, 49475, 49425, 47450, 48498, 47602, 47350, 48900, 49545, 47931, 49274, 49825, 49800, 50740, 50860, 49975, 50025, 49325, 47200, 47076, 49049, 47500, 48284, 47466, 47000, 46950, 46675, 46451, 46224, 46975, 47425, 46925, 47100, 48813, 47687, 47675, 48475, 47100, 46975, 46975, 48700, 47575, 47125, 48925, 47100, 46975, 46800, 46950, 46900, 48793, 47565, 47285, 48807, 47050, 48127, 48073, 48527, 48192, 49239, 49842, 50450, 52175, 50350, 52525, 49750, 47531, 48219, 47425, 47627, 48491, 47957, 46300, 49525, 
40, 52050, 50875, 47600, 45644, 44856, 41875, 41625, 44766, 43970, 44989, 46450, 48050, 47400, 46116, 47904, 49849, 48456, 48175, 48244, 48852, 49829, 48525, 53175, 51575, 53425, 51675, 53450, 51851, 53824, 54508, 55992, 56557, 54793, 53650, 53825, 51850, 53300, 52904, 52796, 51975, 49950, 50875, 50850, 50800, 50100, 49231, 50819, 51050, 50850, 50975, 49919, 49256, 50800, 50575, 49875, 49775, 50425, 49876, 51949, 51525, 51500, 53375, 52589, 52886, 53525, 51625, 52363, 52012, 51525, 53400, 51625, 53050, 51550, 52425, 52450, 53775, 50767, 48658, 50239, 49011, 48425, 48923, 49177, 48275, 47950, 53775, 51625, 53250, 52257, 52593, 51625, 52225, 52150, 51328, 51447, 53500, 52650, 54867, 53058, 52275, 
41, 55500, 50582, 51193, 49450, 48950, 48725, 49200, 49500, 50850, 50460, 49690, 51700, 50025, 51675, 52300, 52425, 52300, 52375, 52425, 52550, 51925, 53156, 56494, 53550, 51925, 50625, 50900, 51700, 52425, 52975, 54800, 52700, 54643, 53302, 54355, 53760, 54690, 55050, 55250, 55225, 54800, 53350, 55225, 54750, 52500, 52475, 54288, 53412, 53176, 54174, 52775, 54500, 53100, 54700, 52525, 52500, 53707, 53768, 54825, 52026, 53352, 54622, 52375, 52225, 52525, 52250, 52300, 51951, 49849, 52075, 51800, 52625, 52550, 52225, 52100, 52425, 54025, 53600, 53500, 53625, 53325, 54975, 55450, 55000, 52600, 52325, 52000, 52325, 52050, 51103, 50922, 52000, 52500, 52075, 51875, 49950, 51850, 51775, 52300, 52265, 
42, 54425, 53100, 50575, 50625, 49525, 47400, 47400, 50225, 50450, 50325, 49175, 51825, 52750, 51775, 55006, 51844, 53325, 50800, 50475, 50425, 51970, 51305, 50950, 52802, 50723, 50875, 52375, 51422, 53353, 53300, 51000, 52975, 51000, 53450, 53325, 53575, 53475, 53491, 53009, 51250, 51375, 52075, 51119, 53081, 52725, 51400, 51597, 51828, 50525, 50375, 50550, 50675, 52875, 51325, 54675, 53550, 53050, 52025, 51075, 52875, 51733, 52092, 51425, 52700, 51300, 52650, 51075, 52117, 51058, 50725, 51625, 51675, 51525, 51435, 51815, 51075, 50525, 51125, 51850, 51850, 52342, 51058, 51125, 49775, 51075, 50550, 51925, 51117, 51283, 52025, 51925, 52750, 51320, 50881, 50137, 51737, 50250, 48850, 50425, 51975, 
43, 52150, 48750, 48450, 48100, 46594, 48456, 49550, 46100, 48075, 48100, 48175, 48875, 50875, 49684, 51241, 53475, 52025, 51725, 51950, 51600, 51625, 51425, 51275, 49702, 52348, 52825, 52223, 54535, 54517, 52125, 52337, 53488, 51900, 51729, 51846, 51213, 51837, 51850, 51650, 51500, 51475, 51500, 51125, 50400, 51250, 53450, 53178, 53572, 54600, 54400, 53156, 53819, 54027, 52498, 53025, 53050, 51419, 50973, 51903, 51801, 49129, 51400, 51575, 51650, 52192, 51909, 52307, 51492, 51141, 50734, 51375, 51600, 51827, 51348, 51375, 51275, 50125, 52812, 51540, 49830, 51562, 51356, 51175, 50920, 50374, 52221, 52460, 52000, 52950, 53150, 51950, 50846, 48979, 49284, 51066, 49825, 50025, 48850, 50800, 49614, 
44, 50425, 52050, 49825, 49550, 49150, 48280, 48070, 51600, 50000, 49350, 46900, 49025, 48583, 47717, 52025, 49825, 51775, 51025, 52225, 50150, 50543, 48330, 48952, 49400, 49450, 49724, 49376, 49775, 50313, 51612, 49650, 49175, 49525, 49900, 52265, 50185, 52250, 52175, 51536, 51739, 51847, 50503, 50050, 49576, 49374, 51684, 50341, 51788, 50187, 52325, 51013, 52412, 54375, 51250, 52025, 50409, 52116, 51799, 50526, 52525, 53024, 53201, 52625, 52675, 52450, 51842, 52983, 53525, 53550, 54925, 53325, 53050, 52625, 52060, 52100, 52265, 51850, 52200, 50075, 52225, 50175, 52000, 49825, 50075, 51550, 50075, 50050, 51914, 49836, 51702, 50873, 52350, 50475, 54828, 53447, 51275, 50900, 51046, 51329, 52550, 
45, 47775, 47300, 47700, 47449, 49976, 50275, 47925, 49616, 44809, 46764, 47711, 48700, 48650, 47175, 47925, 50025, 50425, 47875, 47200, 47050, 46950, 46375, 47600, 47925, 47651, 49999, 47475, 47591, 47584, 48908, 48192, 47644, 48731, 48900, 49124, 48726, 47450, 47375, 47475, 48794, 48431, 47575, 46950, 44525, 46700, 46950, 44750, 47150, 46650, 46702, 44948, 46975, 47099, 47526, 46825, 46369, 45209, 47097, 47400, 47600, 48500, 48600, 47213, 47437, 47350, 47600, 47125, 50425, 49925, 49183, 50480, 50447, 51465, 51768, 50882, 50950, 50401, 50299, 48100, 49178, 48472, 50250, 49069, 49081, 48044, 49481, 50650, 50625, 50825, 51150, 50525, 50475, 50375, 50400, 50475, 48250, 50350, 50350, 50400, 50425, 
46, 50283, 48330, 48535, 48743, 46284, 47275, 45550, 47725, 45625, 47375, 45850, 48425, 48450, 48150, 47425, 45575, 47600, 46175, 47800, 49850, 49325, 49025, 50800, 48800, 49028, 50797, 50750, 49925, 50850, 48877, 48723, 48400, 48275, 48325, 48300, 48842, 50108, 49077, 48873, 49356, 49594, 48425, 48450, 48495, 48530, 48825, 50500, 49150, 51050, 49125, 51200, 51039, 48736, 48200, 46328, 47649, 48248, 48175, 47875, 45800, 47375, 45775, 47700, 48125, 48275, 48575, 50139, 50061, 50675, 49050, 48000, 48325, 48100, 48775, 48400, 48275, 47875, 47775, 48425, 49025, 48819, 50506, 49125, 49495, 50355, 51125, 49150, 50900, 48950, 48450, 48350, 48175, 48175, 48250, 48275, 48700, 49400, 47701, 48488, 51261, 
47, 50208, 49175, 48800, 47775, 47325, 46799, 48751, 49125, 47700, 47700, 48434, 46816, 49025, 46997, 47970, 47092, 48516, 49312, 49133, 46407, 48548, 46325, 48575, 46725, 48850, 46350, 47751, 47149, 47600, 47447, 46528, 48566, 46384, 48272, 46178, 46100, 47725, 47425, 46200, 46526, 48049, 46175, 46275, 48475, 45875, 48532, 45415, 47203, 46375, 48700, 46929, 48646, 48875, 46675, 48800, 48800, 46750, 48165, 46685, 49173, 49552, 49375, 49100, 48125, 47350, 48621, 46604, 46050, 47650, 46750, 45925, 46725, 52000, 50728, 51772, 52475, 52825, 49550, 49550, 49725, 52763, 53501, 52486, 52675, 53250, 54100, 52550, 51950, 52370, 51056, 51024, 52475, 47743, 47832, 47614, 47711, 49050, 49326, 49599, 49600, 
48, 54425, 53650, 50700, 50475, 50325, 50050, 47600, 46967, 48293, 47965, 47125, 47200, 49650, 47325, 50200, 50475, 50775, 52950, 50925, 50600, 52672, 51628, 53350, 51100, 50865, 51606, 49004, 50000, 49825, 47975, 51700, 51250, 50800, 47800, 50075, 49950, 50250, 50375, 50775, 50900, 53100, 51325, 52228, 48522, 50275, 52363, 51512, 53750, 51350, 52980, 50795, 48025, 49225, 48975, 50525, 50300, 51000, 51450, 54050, 54300, 55950, 53868, 51657, 49550, 48075, 49546, 47804, 50000, 46575, 46300, 46950, 47181, 49827, 48193, 49849, 50250, 48017, 48758, 47459, 47066, 49750, 47250, 48949, 48026, 46950, 47025, 49650, 50133, 50417, 50214, 49316, 48860, 46885, 47526, 48874, 50350, 47425, 46725, 46925, 47050, 
49, 55850, 52550, 50500, 50925, 50190, 48835, 48450, 50825, 51025, 51600, 52125, 54375, 52500, 54600, 54206, 52319, 52587, 53438, 50701, 51576, 52173, 51571, 51679, 52000, 54650, 54700, 52250, 51558, 51317, 51225, 51275, 51475, 51400, 51275, 51250, 51475, 52275, 53419, 52531, 51561, 51489, 51375, 51349, 51121, 49544, 50836, 51367, 51458, 52464, 53061, 51850, 52050, 54175, 52175, 54500, 52400, 54400, 52488, 54237, 54925, 54467, 53794, 53964, 54450, 53111, 54364, 51000, 50925, 48750, 50975, 49437, 49963, 51818, 54573, 53603, 49856, 51150, 51375, 50750, 51025, 49175, 51175, 51300, 51900, 54375, 51925, 51775, 53924, 51751, 51700, 52052, 54301, 52097, 54247, 52103, 53640, 52760, 51775, 54480, 53422, 
50, 49425, 49327, 48023, 48275, 48650, 48550, 46662, 47738, 48525, 48775, 49275, 51475, 49525, 52250, 52450, 52100, 52350, 51342, 50783, 52275, 49400, 48325, 48500, 48650, 48625, 48850, 48775, 49050, 49178, 51322, 49275, 49025, 48800, 48575, 48496, 48379, 46851, 48150, 48623, 48776, 48901, 51274, 49425, 48875, 50525, 50125, 49197, 50555, 50348, 49125, 49075, 50201, 50174, 48950, 49175, 50488, 49812, 49150, 49000, 49150, 48875, 48600, 48462, 48988, 48975, 48725, 50877, 52373, 49850, 48450, 45675, 47675, 46498, 48327, 48400, 48675, 48500, 48725, 49000, 49350, 49829, 49871, 49375, 49100, 49067, 51208, 50125, 49913, 50822, 49490, 51650, 49525, 51618, 49332, 49988, 51037, 51222, 50703, 54063, 54037, 
51, 46275, 45725, 46075, 45356, 43544, 47444, 46445, 46486, 43225, 45300, 43125, 43877, 42773, 42950, 45275, 45475, 46450, 48466, 47259, 49200, 46475, 47371, 47704, 46275, 45550, 44352, 44473, 45450, 45650, 45875, 45800, 45850, 46250, 45900, 45775, 45625, 44525, 45242, 45774, 46684, 46575, 45225, 44375, 45725, 45584, 45766, 45825, 46050, 46586, 48364, 46250, 46100, 46350, 48750, 46450, 45925, 45675, 43400, 45552, 46653, 45797, 44923, 45400, 45825, 45575, 44575, 44525, 45650, 45525, 45900, 45800, 45800, 45900, 45875, 45750, 45408, 45024, 45419, 45496, 48553, 49736, 49839, 49875, 49500, 49500, 48200, 48175, 49300, 48244, 47006, 45875, 46200, 49125, 48476, 48249, 49625, 49350, 49475, 49400, 47200, 
52, 46625, 43725, 42675, 42475, 42475, 39975, 42900, 43125, 45761, 47814, 50475, 50100, 47475, 46850, 46525, 46493, 45322, 46135, 46625, 46875, 48825, 46850, 50400, 50600, 49342, 50533, 52327, 50598, 51247, 51328, 50775, 50100, 50575, 49059, 48716, 49037, 48363, 50275, 48775, 49200, 50625, 50550, 47293, 46704, 47203, 47650, 45996, 46804, 46650, 46537, 47038, 47750, 47025, 48600, 48776, 49274, 49875, 48300, 49850, 50350, 48700, 49125, 47978, 49222, 47225, 48060, 49515, 49975, 48075, 50100, 51275, 51625, 52675, 51700, 53400, 52288, 53537, 54025, 51725, 53825, 53535, 52140, 52175, 52200, 50625, 50162, 48888, 49950, 49925, 47750, 49675, 50106, 51769, 51021, 50504, 50575, 50275, 49325, 50625, 49325, 
53, 48175, 48269, 46991, 45584, 45281, 43848, 43977, 43600, 43650, 44500, 47550, 47800, 48388, 50012, 48050, 47950, 51050, 51550, 51900, 51773, 51577, 50225, 50489, 50636, 48425, 50650, 48325, 48225, 50450, 48250, 48419, 50331, 47949, 47801, 47565, 47410, 46475, 48240, 48935, 50264, 49187, 49588, 49561, 48675, 50525, 48650, 50500, 48125, 48136, 48746, 49543, 47608, 46792, 45925, 46875, 44825, 47825, 47775, 49506, 48944, 48450, 50675, 48450, 50900, 48250, 48125, 49150, 49225, 49525, 50075, 50033, 49692, 50850, 48600, 50659, 48616, 50740, 48835, 50875, 48600, 51075, 51198, 49752, 50300, 51425, 49426, 50449, 50725, 48625, 50775, 48575, 51075, 48578, 50872, 48400, 49325, 49575, 47125, 44875, 47025, 
54, 49500, 48550, 44850, 44175, 44350, 40925, 47925, 44325, 41000, 48425, 48950, 48325, 48275, 48550, 48675, 49150, 52350, 49275, 51750, 50605, 51245, 51850, 49550, 52100, 51343, 50707, 53474, 52161, 52084, 52281, 52350, 52325, 49675, 52025, 52350, 52725, 52850, 52750, 52900, 52925, 55175, 52597, 53578, 52625, 52825, 52800, 52650, 52600, 52775, 53352, 55775, 55340, 54508, 55625, 49400, 49108, 50976, 49216, 49175, 51375, 50100, 55616, 53409, 52350, 51903, 51349, 50848, 48775, 49050, 48375, 48279, 48746, 49000, 48350, 50803, 50372, 51825, 48261, 46039, 47925, 49025, 51943, 50125, 47757, 52300, 48675, 48500, 48763, 48887, 50748, 49727, 49275, 51825, 49673, 52002, 51950, 49450, 51975, 49275, 45100, 
55, 45550, 45075, 41550, 44700, 41425, 41500, 42075, 44425, 44895, 42655, 44675, 44944, 43881, 44977, 44223, 45000, 45475, 45300, 45525, 45786, 47814, 46025, 46108, 48117, 46325, 45825, 47100, 47125, 45725, 46089, 45275, 46076, 45785, 47125, 45875, 45925, 45475, 46361, 45784, 46805, 45625, 45550, 45575, 45775, 47318, 46907, 45950, 47695, 46680, 45675, 45575, 45400, 45525, 46400, 46050, 46775, 44282, 43493, 46850, 46925, 45850, 45725, 45625, 46084, 47299, 46142, 45975, 45450, 45500, 46169, 47106, 46002, 45473, 45400, 45575, 45975, 48750, 46495, 48155, 46075, 48048, 46502, 46737, 52188, 50225, 52500, 51284, 52041, 49775, 49675, 49275, 48370, 47130, 48950, 49075, 46375, 48650, 46134, 48816, 48189, 
56, 54703, 46400, 41275, 50425, 50650, 50325, 46075, 39000, 41875, 49825, 50625, 50400, 50175, 50950, 50475, 49875, 50001, 50249, 47125, 49009, 47166, 47519, 48381, 46825, 47639, 48736, 50050, 50700, 50850, 52361, 52439, 53503, 52172, 54146, 54754, 54325, 53800, 51400, 53872, 51453, 53650, 51450, 53525, 50950, 51866, 52709, 51000, 53700, 51265, 53735, 51063, 50837, 52043, 52407, 50975, 54050, 53561, 49364, 51792, 50683, 50300, 50375, 50495, 50380, 50450, 51250, 54325, 53656, 51644, 53925, 51050, 54250, 49975, 47225, 50275, 49925, 48275, 48300, 49975, 50975, 54200, 51275, 53450, 49923, 51577, 54125, 52750, 53100, 54300, 55071, 56300, 55904, 54925, 55992, 57008, 54600, 54600, 54575, 54550, 52700, 
57, 43193, 42750, 42725, 43075, 42775, 42375, 42475, 42800, 42825, 47175, 50100, 47100, 47950, 50600, 48125, 50775, 50775, 48150, 50725, 50925, 47825, 50075, 47650, 47550, 47570, 46380, 46850, 47175, 48953, 46672, 47278, 47197, 46799, 47726, 48000, 47050, 47150, 46975, 47425, 47475, 47100, 48169, 49081, 47300, 47500, 47225, 49750, 46725, 47087, 47488, 47250, 46800, 46000, 44875, 46375, 43775, 46325, 45700, 44600, 46175, 44457, 45643, 45225, 45100, 46750, 47000, 46775, 47075, 47300, 47225, 47400, 48175, 48950, 47725, 48675, 48900, 47125, 46850, 45225, 47025, 45700, 47050, 47982, 48268, 47125, 47069, 47881, 47429, 49571, 48700, 47748, 48785, 48307, 47485, 47200, 47300, 46975, 47175, 48550, 49075, 
58, 51925, 48250, 48050, 48325, 47750, 47900, 47825, 47275, 47650, 44400, 47525, 47950, 49559, 49866, 50147, 50453, 51500, 52175, 52375, 52025, 49369, 51306, 51750, 51875, 48525, 51075, 49225, 51600, 48675, 50950, 48325, 48325, 50394, 49456, 51425, 49125, 51450, 51291, 49034, 51525, 51019, 51756, 53725, 52675, 52450, 52550, 51925, 52000, 52000, 51750, 50723, 50702, 51600, 51975, 52100, 52600, 54392, 53858, 52575, 54350, 54575, 56300, 56050, 54925, 56125, 55025, 55950, 56350, 55734, 54811, 55230, 54475, 54225, 52175, 51325, 51075, 51756, 51044, 52250, 54459, 53291, 52425, 48500, 51000, 48625, 50050, 49425, 48600, 51725, 51525, 48900, 51750, 51375, 50100, 51750, 51125, 48875, 50525, 48600, 48250, 
59, 44775, 45025, 44325, 42975, 40650, 41800, 41750, 40961, 43289, 40525, 48750, 48550, 44375, 47475, 44850, 44750, 47775, 45000, 47600, 44800, 44450, 44225, 44042, 43908, 42625, 42500, 43900, 44500, 47750, 45125, 48025, 45942, 47083, 44950, 47450, 44975, 45501, 47124, 44825, 45375, 46500, 44850, 44625, 44650, 47400, 44675, 44875, 47625, 45068, 46257, 46200, 44850, 47150, 45650, 47950, 45250, 48075, 46575, 46761, 47939, 45275, 48012, 46063, 46950, 47434, 45366, 44725, 46200, 46175, 45025, 47490, 44760, 44925, 47725, 45150, 43825, 43900, 43183, 41567, 43975, 45972, 46503, 45100, 47725, 45075, 47750, 44825, 44800, 47450, 45150, 47800, 45000, 46417, 46083, 44750, 45628, 46672, 44975, 47650, 45150, 
60, 45232, 45275, 45000, 44825, 44600, 44450, 41850, 44200, 43478, 42297, 44316, 41609, 44575, 44675, 45050, 45450, 45325, 46565, 47085, 45800, 48225, 45375, 45625, 47349, 46551, 45625, 45998, 47459, 45218, 45175, 45150, 45100, 45200, 45375, 45892, 47408, 45489, 45611, 46383, 47142, 45300, 45525, 46658, 47067, 45575, 45350, 45025, 45000, 45125, 45200, 46525, 46525, 45200, 45000, 45075, 45075, 45375, 45250, 45732, 48118, 45400, 45450, 45463, 47862, 45450, 45675, 48500, 45625, 45625, 48025, 45775, 45100, 45025, 45075, 45475, 45950, 47200, 45325, 45275, 45575, 46663, 46912, 45400, 45225, 45300, 45250, 48062, 45282, 45256, 45300, 45351, 47576, 46273, 45850, 48475, 49400, 49425, 49375, 47505, 49920, 
61, 46750, 49600, 45650, 45575, 45600, 45877, 45448, 43071, 44379, 45375, 45725, 46150, 47521, 48229, 46620, 48598, 46357, 46275, 46525, 48575, 46425, 46200, 49675, 46668, 49407, 46375, 46018, 46057, 46474, 47014, 47437, 46525, 48178, 47297, 48744, 47481, 47986, 47939, 46926, 49039, 46685, 48825, 46375, 46625, 47265, 47035, 46425, 46050, 46125, 46098, 47130, 47872, 46250, 46525, 48387, 46538, 46150, 46050, 46139, 48351, 46635, 46050, 49950, 49725, 47550, 49825, 49925, 49475, 47400, 49675, 49300, 46925, 49700, 46825, 49675, 49900, 49950, 47669, 49478, 50028, 50125, 50200, 50075, 50300, 48525, 48525, 49650, 47303, 49422, 49850, 49400, 47150, 49850, 48050, 48175, 49250, 47125, 49525, 46525, 49875, 
62, 47250, 44137, 39263, 47823, 49027, 41825, 47225, 46575, 46000, 46442, 46908, 47025, 48993, 47457, 47000, 46750, 46475, 45625, 42600, 42525, 45050, 42925, 46275, 46268, 46032, 44866, 46084, 46150, 45369, 46399, 46157, 47175, 47675, 48125, 46952, 46623, 46325, 46500, 46500, 46600, 46900, 46775, 46400, 46500, 46577, 46423, 47448, 46870, 45932, 46525, 46275, 46500, 47422, 50453, 51150, 50925, 48842, 48258, 50550, 50275, 49800, 49875, 50275, 51150, 48850, 49775, 50500, 50594, 49056, 49925, 51000, 50125, 48775, 49825, 50475, 50950, 50750, 51175, 49442, 50833, 49850, 50050, 49678, 49122, 50241, 50041, 47943, 48750, 49141, 49959, 47510, 50265, 46925, 47425, 47675, 48323, 47452, 48525, 48975, 48450, 
63, 47725, 51150, 47375, 43526, 46449, 43475, 46300, 43425, 46125, 43150, 42832, 44763, 45155, 47075, 47100, 46900, 47025, 47275, 47225, 47300, 47325, 47125, 46266, 44684, 46875, 47175, 47250, 47375, 47225, 47475, 47500, 50000, 48300, 47475, 47525, 47425, 46950, 46950, 46950, 45326, 44949, 46800, 47425, 47550, 47100, 47525, 47725, 47427, 46848, 46825, 47300, 47275, 47200, 47350, 51350, 49600, 50050, 49675, 49825, 51000, 48175, 51100, 48150, 50950, 50450, 50125, 51675, 52150, 52100, 52238, 51739, 51876, 51772, 51875, 51500, 46490, 43743, 45448, 44294, 46325, 43500, 46400, 43775, 46400, 46725, 43950, 46400, 44547, 45378, 46725, 43800, 46575, 46811, 47164, 47500, 48100, 50925, 48150, 51025, 49452, 
64, 48950, 47775, 46713, 42090, 45522, 43142, 42908, 43275, 47425, 44625, 47250, 47500, 46125, 46025, 47325, 45850, 45625, 45575, 45425, 46359, 45391, 47200, 44275, 48000, 49838, 49278, 47972, 48287, 48500, 45637, 46038, 47925, 47815, 48335, 48350, 49671, 49904, 48577, 51121, 49652, 49975, 50827, 51998, 49050, 51233, 49542, 48225, 47500, 47375, 45743, 46132, 47125, 46200, 48775, 49775, 48450, 48490, 51310, 48875, 52025, 48875, 50150, 50425, 49284, 50641, 48975, 51901, 48974, 51750, 49000, 51950, 48898, 52302, 52550, 52525, 47975, 47925, 48300, 47925, 47775, 45688, 48031, 47031, 48102, 48372, 47326, 47675, 47475, 45613, 46312, 47194, 44306, 47100, 47550, 46675, 46640, 47035, 48000, 48875, 49592, 
